SPECIES_CODE,YEAR,SUBAREA,SEX,AGE,AGEPOP,MEANLEN,SDEV
10210,1991,2,9,12,106400138,297.11,34.13
10210,1991,2,9,13,16424406,320.93,25.15
10210,1991,2,9,14,22506196,328.08,23.67
10210,1991,2,9,15,16651681,332.28,32.64
10210,1991,2,9,16,24261938,339.85,33.15
10210,1991,2,9,17,30088247,340.76,30.44
10210,1991,2,9,18,28315817,359.07,40.85
10210,1991,2,9,19,8030617,349.32,20.24
10210,1991,2,9,20,38818155,370.7,29.8
10210,1991,2,9,21,31265279,334.5,31.87
10210,1991,2,9,22,19948795,343.24,41.11
10210,1991,2,9,23,5606493,376.86,30.03
10210,1991,2,9,24,12206321,349.06,22.18
10210,1991,2,9,25,4328142,382.18,32.16
10210,1991,2,9,26,1228770,360,0
10210,1991,2,9,27,5917949,380.27,19.8
10210,1991,2,9,28,1549056,310,0
10210,1991,2,9,32,1527213,400,0
10210,1991,3,1,-9,0,,
10210,1991,3,1,4,594421,157.85,18.57
10210,1991,3,1,5,10575215,190.79,18.86
10210,1991,3,1,6,8320706,198.7,10.03
10210,1991,3,1,7,37203991,221.1,15.97
10210,1991,3,1,8,197662012,239.08,23.47
10210,1991,3,1,9,16713884,255.8,16.62
10210,1991,3,1,10,274902630,267.27,24.62
10210,1991,3,1,11,71986950,284.73,29.96
10210,1991,3,1,12,56975332,284.82,29.01
10210,1991,3,1,13,14974569,305,13.5
10210,1991,3,1,14,12414068,312.45,17.69
10210,1991,3,1,15,12524108,306.34,11.37
10210,1991,3,1,16,9136107,308.15,24.25
10210,1991,3,1,17,18737231,311.45,18.31
10210,1991,3,1,18,4012441,300,0
10210,1991,3,1,19,316461,360,0
10210,1991,3,1,20,8564512,328.79,8.71
10210,1991,3,1,21,21300408,313.77,17.41
10210,1991,3,1,22,14475373,299.39,18.06
10210,1991,3,1,24,4745646,320.22,14.3
10210,1991,3,1,25,1183463,330,0
10210,1991,3,1,27,1337543,340,0
10210,1991,3,1,28,2941425,310,0
10210,1991,3,2,3,50763,120,0
10210,1991,3,2,4,436627,139.15,11.41
10210,1991,3,2,5,12268959,201.44,23.47
10210,1991,3,2,6,7292543,210.91,23.62
10210,1991,3,2,7,59607526,227.22,23.58
10210,1991,3,2,8,218357813,246.6,24.09
10210,1991,3,2,9,40481991,245.59,23.87
10210,1991,3,2,10,406521966,277.92,31.24
10210,1991,3,2,11,73476767,298.74,18.58
10210,1991,3,2,12,175676631,314.76,25.43
10210,1991,3,2,13,19198752,335.2,22.7
10210,1991,3,2,14,42181821,332.69,18.92
10210,1991,3,2,15,27981731,337.01,17
10210,1991,3,2,16,39050595,337.58,20.11
10210,1991,3,2,17,51825642,340.57,16.82
10210,1991,3,2,18,38538610,333.85,29.04
10210,1991,3,2,19,16540233,338.5,20.22
10210,1991,3,2,20,33820542,345.26,20.83
10210,1991,3,2,21,37992994,335.21,25.51
10210,1991,3,2,22,15916614,350.29,17.63
10210,1991,3,2,23,8966911,342.93,17.46
10210,1991,3,2,24,21228243,348.02,12.66
10210,1991,3,2,25,1276354,372.13,8.98
10210,1991,3,2,26,2071403,360,0
10210,1991,3,2,27,772595,390,0
10210,1991,3,2,32,130778,400,0
10210,1991,3,3,3,0,,
10210,1991,3,3,4,0,,
10210,1991,3,3,5,0,,
10210,1991,3,3,6,0,,
10210,1991,3,3,7,0,,
10210,1991,3,3,8,0,,
10210,1991,3,3,9,0,,
10210,1991,3,3,10,0,,
10210,1991,3,3,11,0,,
10210,1991,3,3,12,0,,
10210,1991,3,3,13,0,,
10210,1991,3,3,14,0,,
10210,1991,3,3,15,0,,
10210,1991,3,3,16,0,,
10210,1991,3,3,17,0,,
10210,1991,3,3,18,0,,
10210,1991,3,3,19,0,,
10210,1991,3,3,20,0,,
10210,1991,3,3,21,0,,
10210,1991,3,3,22,0,,
10210,1991,3,3,23,0,,
10210,1991,3,3,24,0,,
10210,1991,3,3,25,0,,
10210,1991,3,3,26,0,,
10210,1991,3,3,27,0,,
10210,1991,3,3,28,0,,
10210,1991,3,3,32,0,,
10210,1991,3,9,-9,0,,
10210,1991,3,9,3,50763,120,0
10210,1991,3,9,4,1031048,149.93,18.42
10210,1991,3,9,5,22844174,196.51,22.11
10210,1991,3,9,6,15613249,204.4,18.74
10210,1991,3,9,7,96811517,224.87,21.19
10210,1991,3,9,8,416019825,243.02,24.1
10210,1991,3,9,9,57195875,248.57,22.49
10210,1991,3,9,10,681424597,273.62,29.22
10210,1991,3,9,11,145463717,291.81,25.84
10210,1991,3,9,12,232651963,307.43,29.33
10210,1991,3,9,13,34173321,321.97,24.37
10210,1991,3,9,14,54595889,328.09,20.49
10210,1991,3,9,15,40505838,327.53,20.99
10210,1991,3,9,16,48186702,332,23.92
10210,1991,3,9,17,70562872,332.84,21.5
10210,1991,3,9,18,42551051,330.66,29.35
10210,1991,3,9,19,16856693,338.9,20.24
10210,1991,3,9,20,42385055,341.93,20.13
10210,1991,3,9,21,59293401,327.51,25.13
10210,1991,3,9,22,30391986,326.05,31.05
10210,1991,3,9,23,8966911,342.93,17.46
10210,1991,3,9,24,25973890,342.94,16.84
10210,1991,3,9,25,2459817,351.86,22.02
10210,1991,3,9,26,2071403,360,0
10210,1991,3,9,27,2110138,358.31,24.09
10210,1991,3,9,28,2941425,310,0
10210,1991,3,9,32,130778,400,0
10210,1991,4,1,-9,0,,
10210,1991,4,1,4,34780,180,0
10210,1991,4,1,5,1101115,202.03,7.81
10210,1991,4,1,6,1192828,199.94,10.14
10210,1991,4,1,7,9243183,227.01,14.2
10210,1991,4,1,8,52135714,240.68,20.4
10210,1991,4,1,9,4691218,255.19,15.29
10210,1991,4,1,10,70145260,261.55,22.22
10210,1991,4,1,11,15522367,273.7,32.94
10210,1991,4,1,12,13696700,277.16,30.67
10210,1991,4,1,13,2435300,304.87,12.63
10210,1991,4,1,14,2483250,314.03,17.29
10210,1991,4,1,15,2392797,307.06,11.1
10210,1991,4,1,16,2143804,309.55,22.5
10210,1991,4,1,17,3559553,312.69,18.91
10210,1991,4,1,18,459304,300,0
10210,1991,4,1,19,29125,360,0
10210,1991,4,1,20,2565849,330.9,10.65
10210,1991,4,1,21,4968328,316.16,18.37
10210,1991,4,1,22,2585018,302.27,24.2
10210,1991,4,1,24,1186563,323.4,14.75
10210,1991,4,1,25,411996,330,0
10210,1991,4,1,27,165944,340,0
10210,1991,4,1,28,583180,310,0
10210,1991,4,2,-9,194416,430,0
10210,1991,4,2,5,3444682,212,18.05
10210,1991,4,2,6,2389282,218.98,16.96
10210,1991,4,2,7,25843200,235.48,22.48
10210,1991,4,2,8,116054042,251.35,22.17
10210,1991,4,2,9,21076025,250.48,24.42
10210,1991,4,2,10,244813374,278.57,28.87
10210,1991,4,2,11,40686950,294.31,17.94
10210,1991,4,2,12,94621393,314.71,27.92
10210,1991,4,2,13,12607094,338.09,22.94
10210,1991,4,2,14,23103647,335.77,20.38
10210,1991,4,2,15,15439324,341.5,18.47
10210,1991,4,2,16,22756575,340.99,22.1
10210,1991,4,2,17,29949875,345.06,18.07
10210,1991,4,2,18,25697147,341.84,33.91
10210,1991,4,2,19,9781043,346.97,19.91
10210,1991,4,2,20,24091223,357.17,24.22
10210,1991,4,2,21,23634304,339.92,27.29
10210,1991,4,2,22,10729765,355.73,17.82
10210,1991,4,2,23,5294830,350.92,20.64
10210,1991,4,2,24,13808073,349.57,13.3
10210,1991,4,2,25,1418825,375.34,13.61
10210,1991,4,2,26,1548479,360,0
10210,1991,4,2,27,2075248,390,0
10210,1991,4,2,32,225971,400,0
10210,1991,4,3,-9,0,,
10210,1991,4,3,4,0,,
10210,1991,4,3,5,0,,
10210,1991,4,3,6,0,,
10210,1991,4,3,7,0,,
10210,1991,4,3,8,0,,
10210,1991,4,3,9,0,,
10210,1991,4,3,10,0,,
10210,1991,4,3,11,0,,
10210,1991,4,3,12,0,,
10210,1991,4,3,13,0,,
10210,1991,4,3,14,0,,
10210,1991,4,3,15,0,,
10210,1991,4,3,16,0,,
10210,1991,4,3,17,0,,
10210,1991,4,3,18,0,,
10210,1991,4,3,19,0,,
10210,1991,4,3,20,0,,
10210,1991,4,3,21,0,,
10210,1991,4,3,22,0,,
10210,1991,4,3,23,0,,
10210,1991,4,3,24,0,,
10210,1991,4,3,25,0,,
10210,1991,4,3,26,0,,
10210,1991,4,3,27,0,,
10210,1991,4,3,28,0,,
10210,1991,4,3,32,0,,
10210,1991,4,9,-9,194416,430,0
10210,1991,4,9,4,34780,180,0
10210,1991,4,9,5,4545797,209.58,16.73
10210,1991,4,9,6,3582110,212.64,17.51
10210,1991,4,9,7,35086383,233.25,20.96
10210,1991,4,9,8,168189756,248.04,22.19
10210,1991,4,9,9,25767243,251.34,23.1
10210,1991,4,9,10,314958635,274.78,28.43
10210,1991,4,9,11,56209316,288.62,24.85
10210,1991,4,9,12,108318093,309.96,30.92
10210,1991,4,9,13,15042395,332.71,24.83
10210,1991,4,9,14,25586897,333.66,21.1
10210,1991,4,9,15,17832121,336.88,21.21
10210,1991,4,9,16,24900380,338.28,23.83
10210,1991,4,9,17,33509427,341.62,20.72
10210,1991,4,9,18,26156451,341.11,34.06
10210,1991,4,9,19,9810168,347.01,19.9
10210,1991,4,9,20,26657072,354.64,24.52
10210,1991,4,9,21,28602632,335.79,27.48
10210,1991,4,9,22,13314783,345.35,28.58
10210,1991,4,9,23,5294830,350.92,20.64
10210,1991,4,9,24,14994636,347.5,15.17
10210,1991,4,9,25,1830822,365.14,22.41
10210,1991,4,9,26,1548479,360,0
10210,1991,4,9,27,2241192,386.3,13.09
10210,1991,4,9,28,583180,310,0
10210,1991,4,9,32,225971,400,0
10210,1991,5,1,8,37177,276.85,6.38
10210,1991,5,1,9,6111,270,0
10210,1991,5,1,10,192567,283.71,10.19
10210,1991,5,1,11,55481,297.06,7.33
10210,1991,5,1,12,24775,293.63,8.51
10210,1991,5,1,13,11114,296.79,4.67
10210,1991,5,1,14,3565,290,0
10210,1991,5,1,15,3565,290,0
10210,1991,5,1,16,6111,280,0
10210,1991,5,1,17,13661,291.05,9.94
10210,1991,5,1,18,7549,300,0
10210,1991,5,1,20,0,,
10210,1991,5,1,21,6111,280,0
10210,1991,5,1,22,17226,290.83,8.87
10210,1991,5,1,24,0,,
10210,1991,5,1,25,0,,
10210,1991,5,1,27,0,,
10210,1991,5,1,28,0,,
10210,1991,5,2,7,0,,
10210,1991,5,2,8,51852,296.28,11.5
10210,1991,5,2,9,10132,300,0
10210,1991,5,2,10,497206,298.03,17.14
10210,1991,5,2,11,177734,304.15,13.75
10210,1991,5,2,12,353469,311.8,19.57
10210,1991,5,2,13,27910,319.31,18.49
10210,1991,5,2,14,57739,318.58,13.87
10210,1991,5,2,15,33925,326.25,19.15
10210,1991,5,2,16,54603,335.02,26.54
10210,1991,5,2,17,68090,341.96,25.04
10210,1991,5,2,18,76439,333.05,33.26
10210,1991,5,2,19,33145,332.96,20.61
10210,1991,5,2,20,46041,339.57,22.96
10210,1991,5,2,21,60832,326.41,29.85
10210,1991,5,2,22,17892,355.91,21.12
10210,1991,5,2,23,9489,344.24,19.15
10210,1991,5,2,24,24355,360.07,18.02
10210,1991,5,2,25,3377,370,0
10210,1991,5,3,7,0,,
10210,1991,5,3,8,0,,
10210,1991,5,3,9,0,,
10210,1991,5,3,10,0,,
10210,1991,5,3,11,0,,
10210,1991,5,3,12,0,,
10210,1991,5,3,13,0,,
10210,1991,5,3,14,0,,
10210,1991,5,3,15,0,,
10210,1991,5,3,16,0,,
10210,1991,5,3,17,0,,
10210,1991,5,3,18,0,,
10210,1991,5,3,19,0,,
10210,1991,5,3,20,0,,
10210,1991,5,3,21,0,,
10210,1991,5,3,22,0,,
10210,1991,5,3,23,0,,
10210,1991,5,3,24,0,,
10210,1991,5,3,25,0,,
10210,1991,5,3,27,0,,
10210,1991,5,3,28,0,,
10210,1991,5,9,7,0,,
10210,1991,5,9,8,89029,288.17,13.63
10210,1991,5,9,9,16243,288.71,14.53
10210,1991,5,9,10,689773,294.03,16.8
10210,1991,5,9,11,233216,302.46,12.88
10210,1991,5,9,12,378243,310.61,19.57
10210,1991,5,9,13,39025,312.9,18.81
10210,1991,5,9,14,61304,316.92,15.03
10210,1991,5,9,15,37490,322.8,21.09
10210,1991,5,9,16,60714,329.48,30.13
10210,1991,5,9,17,81751,333.45,29.99
10210,1991,5,9,18,83989,330.08,33.11
10210,1991,5,9,19,33145,332.96,20.61
10210,1991,5,9,20,46041,339.57,22.96
10210,1991,5,9,21,66943,322.17,31.44
10210,1991,5,9,22,35117,323.99,36.39
10210,1991,5,9,23,9489,344.24,19.15
10210,1991,5,9,24,24355,360.07,18.02
10210,1991,5,9,25,3377,370,0
10210,1991,5,9,27,0,,
10210,1991,5,9,28,0,,
10210,1991,6,1,-9,0,,
10210,1991,6,1,7,1671,250,0
10210,1991,6,1,8,24867,261.02,7.03
10210,1991,6,1,9,6446,262.09,8.27
10210,1991,6,1,10,62589,266.81,19.42
10210,1991,6,1,11,22743,298.53,22.44
10210,1991,6,1,12,17566,283.56,27.15
10210,1991,6,1,13,8946,310,0
10210,1991,6,1,14,4473,310,0
10210,1991,6,1,15,8946,310,0
10210,1991,6,1,16,4473,310,0
10210,1991,6,1,17,0,,
10210,1991,6,1,19,0,,
10210,1991,6,1,20,0,,
10210,1991,6,1,21,13419,310,0
10210,1991,6,1,22,0,,
10210,1991,6,1,24,4473,310,0
10210,1991,6,1,25,0,,
10210,1991,6,1,28,4473,310,0
10210,1991,6,2,7,0,,
10210,1991,6,2,8,5000,303.33,9.43
10210,1991,6,2,9,0,,
10210,1991,6,2,10,75511,311.77,12.61
10210,1991,6,2,11,60403,315.59,9.53
10210,1991,6,2,12,167056,343.57,26.72
10210,1991,6,2,13,28242,346.67,18.86
10210,1991,6,2,14,53419,348.14,18.66
10210,1991,6,2,15,42761,359.51,16.46
10210,1991,6,2,16,63317,371.21,29.41
10210,1991,6,2,17,105098,374.2,19.64
10210,1991,6,2,18,151871,381.35,23.48
10210,1991,6,2,19,66426,354.41,21.9
10210,1991,6,2,20,235047,382.05,22.4
10210,1991,6,2,21,103862,370.9,22.93
10210,1991,6,2,22,95630,384.48,18.5
10210,1991,6,2,23,30014,364.85,9.23
10210,1991,6,2,24,5278,380,0
10210,1991,6,2,25,19092,370,0
10210,1991,6,2,26,9414,360,0
10210,1991,6,2,27,38112,390,0
10210,1991,6,2,32,26782,400,0
10210,1991,6,3,7,0,,
10210,1991,6,3,8,0,,
10210,1991,6,3,9,0,,
10210,1991,6,3,10,0,,
10210,1991,6,3,11,0,,
10210,1991,6,3,12,0,,
10210,1991,6,3,13,0,,
10210,1991,6,3,14,0,,
10210,1991,6,3,15,0,,
10210,1991,6,3,16,0,,
10210,1991,6,3,17,0,,
10210,1991,6,3,18,0,,
10210,1991,6,3,19,0,,
10210,1991,6,3,20,0,,
10210,1991,6,3,21,0,,
10210,1991,6,3,22,0,,
10210,1991,6,3,23,0,,
10210,1991,6,3,24,0,,
10210,1991,6,3,25,0,,
10210,1991,6,3,26,0,,
10210,1991,6,3,27,0,,
10210,1991,6,3,28,0,,
10210,1991,6,3,32,0,,
10210,1991,6,9,-9,0,,
10210,1991,6,9,7,1671,250,0
10210,1991,6,9,8,29867,268.1,17.48
10210,1991,6,9,9,6446,262.09,8.27
10210,1991,6,9,10,138100,291.39,27.55
10210,1991,6,9,11,83146,310.92,16.17
10210,1991,6,9,12,184623,337.86,32.03
10210,1991,6,9,13,37188,337.85,22.71
10210,1991,6,9,14,57892,345.19,20.61
10210,1991,6,9,15,51707,350.94,23.98
10210,1991,6,9,16,67790,367.17,32.23
10210,1991,6,9,17,105098,374.2,19.64
10210,1991,6,9,18,151871,381.35,23.48
10210,1991,6,9,19,66426,354.41,21.9
10210,1991,6,9,20,235047,382.05,22.4
10210,1991,6,9,21,117281,363.93,29.01
10210,1991,6,9,22,95630,384.48,18.5
10210,1991,6,9,23,30014,364.85,9.23
10210,1991,6,9,24,9751,347.89,34.88
10210,1991,6,9,25,19092,370,0
10210,1991,6,9,26,9414,360,0
10210,1991,6,9,27,38112,390,0
10210,1991,6,9,28,4473,310,0
10210,1991,6,9,32,26782,400,0
10210,1991,8,1,8,0,,
10210,1991,8,1,10,0,,
10210,1991,8,1,12,0,,
10210,1991,8,1,16,0,,
10210,1991,8,1,17,0,,
10210,1991,8,1,21,0,,
10210,1991,8,1,22,0,,
10210,1991,8,2,8,1811,280,0
10210,1991,8,2,10,21735,280,0
10210,1991,8,2,11,1811,280,0
10210,1991,8,2,12,5434,280,0
10210,1991,8,3,8,0,,
10210,1991,8,3,10,0,,
10210,1991,8,3,11,0,,
10210,1991,8,3,12,0,,
10210,1991,8,3,16,0,,
10210,1991,8,3,17,0,,
10210,1991,8,3,21,0,,
10210,1991,8,3,22,0,,
10210,1991,8,9,8,1811,280,0
10210,1991,8,9,10,21735,280,0
10210,1991,8,9,11,1811,280,0
10210,1991,8,9,12,5434,280,0
10210,1991,8,9,16,0,,
10210,1991,8,9,17,0,,
10210,1991,8,9,21,0,,
10210,1991,8,9,22,0,,
10210,1991,999999,1,-9,6025152,230.86,149.85
10210,1991,999999,1,4,102600494,139.88,18.15
10210,1991,999999,1,5,353987168,167.81,21.53
10210,1991,999999,1,6,139187878,190.63,10.78
10210,1991,999999,1,7,274992917,209.27,21.37
10210,1991,999999,1,8,1043578056,228.94,26.88
10210,1991,999999,1,9,67607753,252.98,18.73
10210,1991,999999,1,10,1135804361,267.06,27.14
10210,1991,999999,1,11,328118237,287.53,29.97
10210,1991,999999,1,12,243982085,287.75,29.27
10210,1991,999999,1,13,74307071,306.8,14.22
10210,1991,999999,1,14,64198616,315.78,18.4
10210,1991,999999,1,15,60182101,306.99,10.75
10210,1991,999999,1,16,52763199,316.89,26.7
10210,1991,999999,1,17,91094884,314.88,19.81
10210,1991,999999,1,18,18466555,300,0
10210,1991,999999,1,19,3602762,360,0
10210,1991,999999,1,20,56622890,332.86,12.42
10210,1991,999999,1,21,117501498,317,17.62
10210,1991,999999,1,22,68208982,305.2,24.53
10210,1991,999999,1,24,31796738,325.85,18.14
10210,1991,999999,1,25,7862483,330,0
10210,1991,999999,1,27,8584782,340,0
10210,1991,999999,1,28,15865188,310,0
10210,1991,999999,2,-9,2911195,433.01,4.59
10210,1991,999999,2,3,9591449,120,0
10210,1991,999999,2,4,126708579,132.76,12.59
10210,1991,999999,2,5,247572706,177.19,21.43
10210,1991,999999,2,6,122520397,175.74,26.36
10210,1991,999999,2,7,404339080,210.13,24.71
10210,1991,999999,2,8,894638441,234.28,30.09
10210,1991,999999,2,9,150326406,241.17,24.54
10210,1991,999999,2,10,1261664157,274.87,33.44
10210,1991,999999,2,11,212556496,298.37,18.4
10210,1991,999999,2,12,524246879,315.14,27.15
10210,1991,999999,2,13,62634873,336.39,22.9
10210,1991,999999,2,14,127949198,333.93,19.73
10210,1991,999999,2,15,86704429,340.07,20.2
10210,1991,999999,2,16,122889545,340.35,22.54
10210,1991,999999,2,17,163609080,343.75,19.02
10210,1991,999999,2,18,138427155,344.26,34.6
10210,1991,999999,2,19,54120627,342.47,20.89
10210,1991,999999,2,20,139851109,358.57,27.55
10210,1991,999999,2,21,122775877,339.62,27.07
10210,1991,999999,2,22,57376912,356.63,20.83
10210,1991,999999,2,23,31345979,352.74,25.56
10210,1991,999999,2,24,68355550,349.36,13.64
10210,1991,999999,2,25,8986818,384.47,19.22
10210,1991,999999,2,26,7445305,360,0
10210,1991,999999,2,27,11844720,390,0
10210,1991,999999,2,32,2612430,400,0
10210,1991,999999,3,-9,0,,
10210,1991,999999,3,3,0,,
10210,1991,999999,3,4,0,,
10210,1991,999999,3,5,0,,
10210,1991,999999,3,6,0,,
10210,1991,999999,3,7,0,,
10210,1991,999999,3,8,0,,
10210,1991,999999,3,9,0,,
10210,1991,999999,3,10,0,,
10210,1991,999999,3,11,0,,
10210,1991,999999,3,12,0,,
10210,1991,999999,3,13,0,,
10210,1991,999999,3,14,0,,
10210,1991,999999,3,15,0,,
10210,1991,999999,3,16,0,,
10210,1991,999999,3,17,0,,
10210,1991,999999,3,18,0,,
10210,1991,999999,3,19,0,,
10210,1991,999999,3,20,0,,
10210,1991,999999,3,21,0,,
10210,1991,999999,3,22,0,,
10210,1991,999999,3,23,0,,
10210,1991,999999,3,24,0,,
10210,1991,999999,3,25,0,,
10210,1991,999999,3,26,0,,
10210,1991,999999,3,27,0,,
10210,1991,999999,3,28,0,,
10210,1991,999999,3,32,0,,
10210,1991,999999,9,-9,8936347,296.72,155.31
10210,1991,999999,9,3,9591449,120,0
10210,1991,999999,9,4,229309073,135.95,15.73
10210,1991,999999,9,5,601559873,171.67,21.98
10210,1991,999999,9,6,261708276,183.66,21.03
10210,1991,999999,9,7,679331997,209.78,23.42
10210,1991,999999,9,8,1938216497,231.41,28.53
10210,1991,999999,9,9,217934159,244.83,23.54
10210,1991,999999,9,10,2397468518,271.17,30.87
10210,1991,999999,9,11,540674733,291.79,26.57
10210,1991,999999,9,12,768228964,306.44,30.62
10210,1991,999999,9,13,136941943,320.34,23.81
10210,1991,999999,9,14,192147814,327.86,21.11
10210,1991,999999,9,15,146886530,326.52,23.51
10210,1991,999999,9,16,175652744,333.3,26.17
10210,1991,999999,9,17,254703964,333.42,23.75
10210,1991,999999,9,18,156893710,339.05,35.49
10210,1991,999999,9,19,57723389,343.56,20.66
10210,1991,999999,9,20,196474000,351.16,26.84
10210,1991,999999,9,21,240277375,328.56,25.57
10210,1991,999999,9,22,125585894,328.7,34.37
10210,1991,999999,9,23,31345979,352.74,25.56
10210,1991,999999,9,24,100152288,341.9,18.74
10210,1991,999999,9,25,16849301,359.05,30.59
10210,1991,999999,9,26,7445305,360,0
10210,1991,999999,9,27,20429502,368.99,24.68
10210,1991,999999,9,28,15865188,310,0
10210,1991,999999,9,32,2612430,400,0
10210,1992,1,1,-9,16271005,112.92,25.46
10210,1992,1,1,4,52063885,137.66,12.74
10210,1992,1,1,5,168415363,171.89,16.88
10210,1992,1,1,6,233547829,200.55,22.72
10210,1992,1,1,7,104963423,208.43,29.13
10210,1992,1,1,8,93077834,223.42,27.04
10210,1992,1,1,9,315811212,250.64,26.37
10210,1992,1,1,10,44462753,267.51,23.71
10210,1992,1,1,11,365121384,279.34,24.94
10210,1992,1,1,12,80328820,288.13,15.74
10210,1992,1,1,13,97458819,302.47,20.71
10210,1992,1,1,14,4428031,353.39,4.73
10210,1992,1,1,15,5217277,330,0
10210,1992,1,1,16,26409440,326.67,13.69
10210,1992,1,1,17,16100820,309.49,24.41
10210,1992,1,1,18,47749649,316.61,16.44
10210,1992,1,1,19,10505810,325.72,14
10210,1992,1,1,20,26557486,309.23,13.41
10210,1992,1,1,21,13483254,332.27,18.24
10210,1992,1,1,22,18707499,340.34,7.68
10210,1992,1,1,23,62671820,318.54,15.53
10210,1992,1,1,24,36650996,313.31,16.33
10210,1992,1,1,25,12856412,335.94,4.91
10210,1992,1,1,28,7664843,270,0
10210,1992,1,1,29,18725423,308.36,13.45
10210,1992,1,2,-9,11327800,167.05,132.39
10210,1992,1,2,3,5733985,130,0
10210,1992,1,2,4,73733499,142.98,16.62
10210,1992,1,2,5,180827993,176.83,21.95
10210,1992,1,2,6,195874943,198.97,23.45
10210,1992,1,2,7,71516793,214.78,21.13
10210,1992,1,2,8,71341589,242.82,29.94
10210,1992,1,2,9,227938807,243,25.61
10210,1992,1,2,10,19080653,291.7,9.3
10210,1992,1,2,11,228352058,303.28,30.07
10210,1992,1,2,12,16853391,294.36,14.05
10210,1992,1,2,13,96251979,314.92,16.78
10210,1992,1,2,14,47828739,332.84,17.04
10210,1992,1,2,15,52176978,349.99,20.11
10210,1992,1,2,16,61480122,339.38,21.39
10210,1992,1,2,17,41810662,342.04,15.32
10210,1992,1,2,18,38526350,349.32,22.03
10210,1992,1,2,19,39508535,340.46,23.52
10210,1992,1,2,20,23693543,343.68,22.06
10210,1992,1,2,21,29371726,356.99,14.23
10210,1992,1,2,22,37038202,342.07,22.42
10210,1992,1,2,23,15752292,383.95,12.9
10210,1992,1,2,24,18215035,347.03,20.31
10210,1992,1,2,25,10708115,353.33,29.19
10210,1992,1,2,26,7161574,327.15,29.86
10210,1992,1,2,27,4064186,395.55,14.99
10210,1992,1,3,-9,0,,
10210,1992,1,3,3,0,,
10210,1992,1,3,4,0,,
10210,1992,1,3,5,0,,
10210,1992,1,3,6,0,,
10210,1992,1,3,7,0,,
10210,1992,1,3,8,0,,
10210,1992,1,3,9,0,,
10210,1992,1,3,10,0,,
10210,1992,1,3,11,0,,
10210,1992,1,3,12,0,,
10210,1992,1,3,13,0,,
10210,1992,1,3,14,0,,
10210,1992,1,3,15,0,,
10210,1992,1,3,16,0,,
10210,1992,1,3,17,0,,
10210,1992,1,3,18,0,,
10210,1992,1,3,19,0,,
10210,1992,1,3,20,0,,
10210,1992,1,3,21,0,,
10210,1992,1,3,22,0,,
10210,1992,1,3,23,0,,
10210,1992,1,3,24,0,,
10210,1992,1,3,25,0,,
10210,1992,1,3,26,0,,
10210,1992,1,3,27,0,,
10210,1992,1,3,28,0,,
10210,1992,1,3,29,0,,
10210,1992,1,9,-9,27598805,135.14,91.02
10210,1992,1,9,3,5733985,130,0
10210,1992,1,9,4,125797384,140.78,15.36
10210,1992,1,9,5,349243356,174.45,19.82
10210,1992,1,9,6,429422772,199.83,23.07
10210,1992,1,9,7,176480217,211,26.37
10210,1992,1,9,8,164419423,231.83,29.93
10210,1992,1,9,9,543750018,247.44,26.33
10210,1992,1,9,10,63543405,274.78,23.28
10210,1992,1,9,11,593473442,288.55,29.43
10210,1992,1,9,12,97182210,289.21,15.64
10210,1992,1,9,13,193710798,308.66,19.86
10210,1992,1,9,14,52256770,334.58,17.33
10210,1992,1,9,15,57394255,348.17,20.01
10210,1992,1,9,16,87889562,335.56,20.25
10210,1992,1,9,17,57911481,332.99,23.4
10210,1992,1,9,18,86275998,331.22,25.12
10210,1992,1,9,19,50014345,337.36,22.67
10210,1992,1,9,20,50251029,325.47,24.9
10210,1992,1,9,21,42854980,349.21,19.37
10210,1992,1,9,22,55745701,341.49,18.83
10210,1992,1,9,23,78424112,331.68,30.22
10210,1992,1,9,24,54866030,324.5,23.82
10210,1992,1,9,25,23564527,343.85,21.8
10210,1992,1,9,26,7161574,327.15,29.86
10210,1992,1,9,27,4064186,395.55,14.99
10210,1992,1,9,28,7664843,270,0
10210,1992,1,9,29,18725423,308.36,13.45
10210,1992,2,1,-9,24590613,190.56,120.4
10210,1992,2,1,4,87907910,137.96,12.23
10210,1992,2,1,5,247105662,168.84,16.01
10210,1992,2,1,6,234518612,192.77,24.15
10210,1992,2,1,7,109918708,199.7,28.77
10210,1992,2,1,8,75641706,219.99,27.6
10210,1992,2,1,9,220498276,249.98,25.12
10210,1992,2,1,10,30915969,266.39,23.49
10210,1992,2,1,11,260331072,278.66,26.24
10210,1992,2,1,12,55994954,287.88,15.61
10210,1992,2,1,13,60950928,302.56,22.51
10210,1992,2,1,14,6735714,355.62,4.96
10210,1992,2,1,15,5121102,330,0
10210,1992,2,1,16,24545660,328.98,13.18
10210,1992,2,1,17,14535610,322.33,28.2
10210,1992,2,1,18,39761378,320.48,17.29
10210,1992,2,1,19,7973539,339,19.97
10210,1992,2,1,20,20336821,312.62,15.76
10210,1992,2,1,21,12162238,347.94,21.7
10210,1992,2,1,22,20553561,340.38,7.31
10210,1992,2,1,23,40496187,327.04,23.41
10210,1992,2,1,24,26290190,316.65,17.28
10210,1992,2,1,25,14655534,336.51,4.77
10210,1992,2,1,28,4365019,270,0
10210,1992,2,1,29,14103479,310.89,14.43
10210,1992,2,2,-9,13367482,104.38,7.88
10210,1992,2,2,3,12732566,130,0
