Year,Week Ending Date,Month,Day,Year,Week Number,WED (mmdd),Detail Record Count,Date Received from AKR,Date Loaded to Repository,Processor Federal Permit,Processor Vessel Name,Processor Name,Processor Plant/Operation,Vessel ADFG,Vessel Name,Vessel Length,Trip Target Group,Trip Target Name,Species Group,Species,Gear,FMP Area,FMP Subarea,NMFS Area,Retained/Discarded,# Distinct Processors,# Distinct Vessels,Conf Flag,Catch (mt),Weight Posted (Sum),Reporting Area Code
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,77211,CERULEAN,56,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.013062906,0.013062906,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,77211,CERULEAN,56,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.009895807,0.009895807,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,4,NEW VENTURE,102,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.105608166,0.105608166,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,3525,KODIAK,111,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.19835265,0.19835265,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,20745,BILLIKIN,135,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.366285224,0.366285224,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,33704,TRAIL BLAZER,134,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.225339278,0.225339278,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,35683,FARWEST LEADER,101,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.015612398,0.015612398,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,38923,BRENNA A,107,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.124741791,0.124741791,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,42892,DEVOTION,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.004086062,0.004086062,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,44971,BARBARA J,110,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.247590643,0.247590643,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,62901,COURTNEY NORAL,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.000436748,0.000436748,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,68008,OCEAN BAY,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.006738173,0.006738173,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,69625,SCOTCH CAP,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.003242148,0.003242148,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,75998,ICY MIST,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.007592019,0.007592019,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,76034,CYNOSURE,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.012646498,0.012646498,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,76787,KAIA,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.01173121,0.01173121,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,76842,ANTHEM,57,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.007245103,0.007245103,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,76858,AFOGNAK STRAIT,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.011156016,0.011156016,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,77327,ISLE DOMINATOR,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.070596902,0.070596902,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,77747,VIGILANT,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.003643917,0.003643917,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,77897,ORACLE,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.012403526,0.012403526,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5306,,"""""",,77934,APRIL LANE,56,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.010281585,0.010281585,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,37,ATLANTICO,98,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.010360909,0.010360909,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,960,KEVLEEN K,104,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.274591135,0.274591135,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,4147,BERING STAR,108,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.171716247,0.171716247,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,4147,BERING STAR,108,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.024,0.024,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,35977,PACIFIC SUN,121,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.501065407,0.501065407,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,35977,PACIFIC SUN,121,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.102,0.102,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,36800,SEABROOKE,109,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.370019834,0.370019834,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,36800,SEABROOKE,109,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.816,0.816,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,37210,ARCTIC LADY,133,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.523361307,0.523361307,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,37210,ARCTIC LADY,133,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.025,0.025,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,75473,SAINT PAUL,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.00149989,0.00149989,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,75473,SAINT PAUL,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.009282247,0.009282247,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,76769,SAINT PETER,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.007840328,0.007840328,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,76769,SAINT PETER,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.014098388,0.014098388,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5310,,"""""",,76769,SAINT PETER,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Retained,1,1,1,0.015,0.015,517
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,7,PACIFIC MARINER,126,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.071038292,0.071038292,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,222,NORDIC MARINER,120,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.192954679,0.192954679,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,222,NORDIC MARINER,120,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.005,0.005,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,8411,BRISTOL MARINER,125,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.099261773,0.099261773,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,31792,ARCTIC MARINER,125,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.150225997,0.150225997,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,31792,ARCTIC MARINER,125,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.002,0.002,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,35844,ALEUTIAN MARINER,118,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.08586067,0.08586067,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,35844,ALEUTIAN MARINER,118,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Retained,1,1,1,0.028,0.028,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,47511,RAVEN BAY,56,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.000888592,0.000888592,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5320,,"""""",,47952,BRUIN,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.005589901,0.005589901,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,4,NEW VENTURE,102,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.173692315,0.173692315,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,97,OCEAN FURY,124,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.193153304,0.193153304,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,303,POLAR SEA,104,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.108482859,0.108482859,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,991,PACIFIC SOUNDER,98,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.118123434,0.118123434,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,24592,COMMITMENT,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.001676453,0.001676453,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,33205,PACIFIC 1,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.000109461,0.000109461,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,47952,BRUIN,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.002515332,0.002515332,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,76935,CASCADE,48,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.001124045,0.001124045,519
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5323,,"""""",,77084,VICTORY,112,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.146432365,0.146432365,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5358,,"""""",,996,VALIANT,111,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,1.071474782,1.071474782,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5358,,"""""",,36800,SEABROOKE,109,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.971971184,0.971971184,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5358,,"""""",,61954,FARRAR SEA,100,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.369341804,0.369341804,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5358,,"""""",,69625,SCOTCH CAP,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.02857764,0.02857764,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,5358,,"""""",,70770,SANDRA FIVE,113,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.647694279,0.647694279,509
2019,1/12/19,1,12,2019,2,112,1,9/29/19 19:36,10/1/19 7:45,7161,ALEUTIAN SABLE,"""""",,72318,ALEUTIAN SABLE,124,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,2.05142,2.05142,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,2090,BLUE GADUS,"""""",,62933,BLUE GADUS,152,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,0.05336,0.05336,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,278,BOUNTIFUL,"""""",,34053,BOUNTIFUL,165,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,521,Discarded,1,1,1,0.01611,0.01611,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3259,INDEPENDENCE,"""""",,68008,OCEAN BAY,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.263700559,0.263700559,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3259,INDEPENDENCE,"""""",,75998,ICY MIST,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.341905631,0.341905631,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3259,INDEPENDENCE,"""""",,77934,APRIL LANE,56,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.001445878,0.001445878,519
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,33320,NORTHERN LEADER,"""""",,77393,NORTHERN LEADER,184,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,0.14894,0.14894,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,33320,NORTHERN LEADER,"""""",,77393,NORTHERN LEADER,184,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Retained,1,1,1,0.18538,0.18538,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,33470,ARCTIC PROWLER,"""""",,77470,ARCTIC PROWLER,136,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,0.03148,0.03148,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,33989,BLUE NORTH,"""""",,77788,BLUE NORTH,191,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,0.21542,0.21542,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3406,PAVLOF,"""""",,37374,PAVLOF,166,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,512,Discarded,1,1,1,4.97699,4.97699,512
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,34615,FV FLICKA,"""""",,78412,FV FLICKA,140,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,12.52656,12.52656,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,34615,FV FLICKA,"""""",,78412,FV FLICKA,140,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,524,Discarded,1,1,1,10.59257,10.59257,524
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,34707,,"""""",,5721,DELIVERANCE,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,AI,542,Discarded,1,1,1,0.110658165,0.110658165,542
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,34707,,"""""",,78286,FV WINTER BAY,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,AI,542,Discarded,1,1,1,0.05079723,0.05079723,542
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3672,FRONTIER MARINER,"""""",,59380,FRONTIER MARINER,135,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,513,Discarded,1,1,1,3.73017,3.73017,513
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3672,FRONTIER MARINER,"""""",,59380,FRONTIER MARINER,135,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,517,Discarded,1,1,1,1.91258,1.91258,517
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,3673,FRONTIER SPIRIT,"""""",,59381,FRONTIER SPIRIT,135,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,513,Discarded,1,1,1,3.59767,3.59767,513
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,372,U S  LIBERATOR,"""""",,8522,U S  LIBERATOR,162,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,0.10987,0.10987,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,4102,ALEUTIAN LADY,"""""",,56126,ALEUTIAN LADY,165,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,521,Discarded,1,1,1,0.00926,0.00926,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,4450,FRONTIER EXPLORER,"""""",,62169,FRONTIER EXPLORER,135,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,513,Discarded,1,1,1,7.84069,7.84069,513
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,4463,CLIPPER EPIC,"""""",,38549,CLIPPER EPIC,172,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,513,Discarded,1,1,1,6.86782,6.86782,513
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,4578,SIBERIAN SEA,"""""",,62424,SIBERIAN SEA,136,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",HAL,BSAI,BS,521,Discarded,1,1,1,0.14269,0.14269,521
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,2,ICELANDER,100,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,519,Discarded,1,1,1,0.000441139,0.000441139,519
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,986,PACIFIC VENTURE,103,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.726310437,0.726310437,517
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,24592,COMMITMENT,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,518,Discarded,1,1,1,0.19434772,0.19434772,518
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,41715,SUMMER BAY,113,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.056658959,0.056658959,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,51347,KONA KAI,112,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,517,Discarded,1,1,1,0.285062262,0.285062262,517
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,61571,GUARDIAN,99,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.058477828,0.058477828,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,76034,CYNOSURE,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.483346133,0.483346133,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,76584,ALASKAN STAR,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.28581048,0.28581048,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,76935,CASCADE,48,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,518,Discarded,1,1,1,0.091968293,0.091968293,518
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,77144,FV MAGNUS MARTENS,58,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.278075282,0.278075282,509
2019,1/19/19,1,19,2019,3,119,1,9/29/19 19:36,10/1/19 7:45,5293,GORDON JENSEN,"""""",,77211,CERULEAN,56,Pacific Cod,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",POT,BSAI,BS,509,Discarded,1,1,1,0.427916734,0.427916734,509
