Year,month,day,Weight,vessel type,vessel type,vessel type,latitude,longitude,Month
2019,1,23,93.26,2,2,2,55.031,-164.763,January
2019,1,23,2.79,1,1,1,55.713,-163.546,January
2019,1,23,6721.02,1,1,1,57.5,-167.258,January
2019,1,23,1.67,1,1,1,56.151,-163.413,January
2019,1,23,19555.97,1,1,1,57.564,-167.168,January
2019,1,23,5.07,1,1,1,55.758,-163.808,January
2019,1,24,5927.59,1,1,1,57.129,-162.612,January
2019,1,24,35.12,2,2,2,55.235,-164.314,January
2019,1,24,21.97,2,2,2,55.168,-164.215,January
2019,1,24,30510.09,1,1,1,57.417,-167.758,January
2019,1,24,1526.27,1,1,1,57.417,-167.767,January
2019,1,24,44613.96,1,1,1,57.338,-163.876,January
2019,1,24,49518,1,1,1,57.129,-162.614,January
2019,1,24,1.65,2,2,2,55.992,-163.708,January
2019,1,24,1.27,1,1,1,55.278,-164.501,January
2019,1,24,1.45,1,1,1,56.05,-163.875,January
2019,1,24,26.45,1,1,1,56.075,-164.258,January
2019,1,24,123.34,1,1,1,56.228,-163.544,January
2019,1,24,9763.95,1,1,1,57.568,-167.069,January
2019,1,24,15150.44,1,1,1,57.593,-167.068,January
2019,1,24,4127.69,1,1,1,57.533,-167.065,January
2019,1,24,36.51,2,2,2,54.85,-164.925,January
2019,1,24,26.79,2,2,2,55.033,-164.75,January
2019,1,24,1008.48,1,1,1,55.811,-162.391,January
2019,1,24,36.9,1,1,1,56.064,-163.294,January
2019,1,24,806.39,1,1,1,55.79,-162.491,January
2019,1,24,831.99,1,1,1,55.811,-162.424,January
2019,1,24,28.38,3,3,3,55.183,-164.458,January
2019,1,24,405.94,1,1,1,56.932,-168.185,January
2019,1,24,594.9,1,1,1,56.882,-167.563,January
2019,1,24,25818.16,1,1,1,57.054,-162.598,January
2019,1,24,170.11,1,1,1,56.542,-166.463,January
2019,1,24,13297.18,1,1,1,57.551,-167.121,January
2019,1,24,15.07,1,1,1,55.958,-163.57,January
2019,1,24,10016.96,1,1,1,57.583,-166.992,January
2019,1,24,2054,1,1,1,57.539,-167.08,January
2019,1,24,93.62,3,3,3,55.188,-164.458,January
2019,1,24,45203.03,1,1,1,57.12,-162.529,January
2019,1,24,176.04,1,1,1,55.897,-162.349,January
2019,1,24,124.74,1,1,1,55.358,-163.708,January
2019,1,24,32.3,2,2,2,55.19,-164.523,January
2019,1,24,247.94,1,1,1,55.968,-162.143,January
2019,1,24,23501.12,1,1,1,57.089,-162.396,January
2019,1,24,2535.73,1,1,1,57.425,-167.717,January
2019,1,24,338.11,1,1,1,56.878,-167.625,January
2019,1,24,13005.24,1,1,1,57.406,-163.502,January
2019,1,24,2.04,2,2,2,56.033,-163.825,January
2019,1,24,28.72,1,1,1,55.668,-163.599,January
2019,1,24,0.83,1,1,1,55.968,-163.507,January
2019,1,24,67.84,1,1,1,55.358,-163.667,January
2019,1,24,1103.04,1,1,1,55.758,-162.494,January
2019,1,24,163.55,3,3,3,55.933,-163.875,January
2019,1,24,53.63,1,1,1,56.054,-163.283,January
2019,1,24,4727.1,1,1,1,57.392,-167.842,January
2019,1,24,34216.17,1,1,1,57.324,-163.648,January
2019,1,24,11019.28,1,1,1,57.34,-163.544,January
2019,1,24,17994.21,1,1,1,57.362,-163.897,January
2019,1,24,1.03,1,1,1,55.989,-163.908,January
2019,1,24,14.16,1,1,1,56.088,-164.119,January
2019,1,24,35.62,1,1,1,59.607,-174.102,January
2019,1,24,6502.8,1,1,1,57.584,-167.122,January
2019,1,24,506.27,1,1,1,57.489,-167.125,January
2019,1,24,5.05,1,1,1,55.992,-163.633,January
2019,1,24,158.34,1,1,1,56.047,-162.068,January
2019,1,24,9.69,1,1,1,56.084,-164.264,January
2019,1,24,5.9,1,1,1,59.413,-172.384,January
2019,1,24,18108.46,1,1,1,57.091,-162.647,January
2019,1,24,10.05,2,2,2,55.205,-164.053,January
2019,1,24,3.14,1,1,1,56.009,-163.865,January
2019,1,24,1.25,1,1,1,55.965,-163.291,January
2019,1,24,155.28,1,1,1,57.383,-170.905,January
2019,1,24,15287.21,1,1,1,57.513,-167.358,January
2019,1,24,41484.06,1,1,1,57.132,-162.403,January
2019,1,24,82.13,1,1,1,,,January
2019,1,24,3.44,1,1,1,56.037,-163.282,January
2019,1,24,7934.21,1,1,1,57.341,-163.937,January
2019,1,24,1445.16,1,1,1,58.083,-170.685,January
2019,1,24,1.58,1,1,1,56.058,-163.875,January
2019,1,24,2.03,1,1,1,55.977,-163.467,January
2019,1,24,13.66,1,1,1,56.072,-163.298,January
2019,1,24,15351.76,1,1,1,57.328,-166.614,January
2019,1,24,46.21,3,3,3,54.975,-164.819,January
2019,1,24,553.48,1,1,1,56.028,-162.104,January
2019,1,24,1010.18,1,1,1,55.814,-162.4,January
2019,1,24,2.69,1,1,1,59.008,-172.539,January
2019,1,24,13.23,1,1,1,56.023,-163.772,January
2019,1,24,4.91,1,1,1,55.662,-163.601,January
2019,1,24,51.14,2,2,2,55.146,-164.574,January
2019,1,24,19.37,1,1,1,56.27,-163.508,January
2019,1,24,42.41,1,1,1,55.648,-162.849,January
2019,1,24,10.82,1,1,1,55.978,-163.488,January
2019,1,24,10717.24,1,1,1,57.442,-167.458,January
2019,1,24,24917.44,1,1,1,57.333,-163.638,January
2019,1,24,15923.68,1,1,1,57.113,-162.477,January
2019,1,24,35420.77,1,1,1,57.12,-162.634,January
2019,1,24,1214.56,1,1,1,57.853,-170.755,January
2019,1,24,1.34,1,1,1,55.687,-163.597,January
2019,1,24,8.27,1,1,1,55.933,-163.867,January
2019,1,25,46928.52,1,1,1,57.163,-162.565,January
2019,1,25,52.27,3,3,3,55.159,-164.312,January
2019,1,25,398.19,1,1,1,56.596,-166.463,January
2019,1,25,50.61,1,1,1,56.091,-163.279,January
2019,1,25,111.34,1,1,1,57.358,-170.922,January
2019,1,25,2.02,1,1,1,55.408,-164.123,January
2019,1,25,14221.54,1,1,1,57.588,-167.316,January
2019,1,25,18750.17,1,1,1,57.576,-167.36,January
2019,1,25,1.68,1,1,1,56.202,-163.073,January
2019,1,25,4.51,1,1,1,55.848,-163.409,January
2019,1,25,269.29,1,1,1,55.852,-162.413,January
2019,1,25,11.12,1,1,1,56.133,-164.575,January
2019,1,25,3.28,2,2,2,55.583,-163.458,January
2019,1,25,1.34,1,1,1,55.399,-164.15,January
2019,1,25,1.01,1,1,1,55.439,-163.937,January
2019,1,25,9224.03,1,1,1,57.549,-167.3,January
2019,1,25,33.22,1,1,1,56.108,-163.224,January
2019,1,25,16481.46,1,1,1,57.428,-167.252,January
2019,1,25,20100.15,1,1,1,57.148,-162.622,January
2019,1,25,750.17,1,1,1,55.817,-162.438,January
2019,1,25,8.88,3,3,3,55.134,-164.411,January
2019,1,25,1.17,1,1,1,56.058,-164.449,January
2019,1,25,89.35,1,1,1,55.841,-163.483,January
2019,1,25,12968.43,1,1,1,57.394,-164.028,January
2019,1,25,0.76,1,1,1,55.415,-164.035,January
2019,1,25,3.35,1,1,1,55.408,-164.04,January
2019,1,25,1.44,1,1,1,56.107,-163.159,January
2019,1,25,16094.92,1,1,1,57.52,-167.283,January
2019,1,25,7344.62,1,1,1,57.594,-167.36,January
2019,1,25,537.78,1,1,1,55.818,-162.506,January
2019,1,25,14.53,1,1,1,55.367,-163.7,January
2019,1,25,3599.5,1,1,1,57.475,-167.417,January
2019,1,25,503.92,1,1,1,56.903,-167.573,January
2019,1,25,3361.8,1,1,1,57.341,-163.965,January
2019,1,25,41.18,2,2,2,55.159,-164.305,January
2019,1,25,0.78,1,1,1,55.98,-164.359,January
2019,1,25,8672.9,1,1,1,57.408,-167.367,January
2019,1,25,431.2,1,1,1,56.729,-166.945,January
2019,1,25,1.85,1,1,1,55.54,-163.738,January
2019,1,25,5.24,1,1,1,55.626,-163.697,January
2019,1,25,1168.89,1,1,1,57.526,-167.331,January
2019,1,25,5623.92,1,1,1,57.468,-166.359,January
2019,1,25,41217.49,1,1,1,57.598,-167.38,January
2019,1,25,23630.91,1,1,1,57.138,-162.428,January
2019,1,25,10.28,1,1,1,56.089,-163.308,January
2019,1,25,162.34,1,1,1,55.841,-162.407,January
2019,1,25,12.29,1,1,1,59.442,-172.715,January
2019,1,25,11480.88,1,1,1,57.475,-167.517,January
2019,1,25,44.57,1,1,1,56.039,-164.258,January
2019,1,25,58.62,1,1,1,56.1,-164.417,January
2019,1,25,10.2,2,2,2,55.842,-162.792,January
2019,1,25,4.72,1,1,1,55.383,-164.058,January
2019,1,25,13745.68,1,1,1,57.592,-166.732,January
2019,1,25,6.45,1,1,1,58.958,-172.521,January
2019,1,25,38.2,3,3,3,55.133,-164.501,January
2019,1,25,3.13,1,1,1,55.594,-163.779,January
2019,1,25,25871.5,1,1,1,57.458,-167.55,January
2019,1,25,24804.01,1,1,1,57.378,-163.843,January
2019,1,25,9239.82,1,1,1,57.41,-164.144,January
2019,1,25,1827.9,1,1,1,57.418,-164.512,January
2019,1,25,57.92,2,2,2,55.169,-164.39,January
2019,1,25,195.81,1,1,1,56.665,-166.518,January
2019,1,25,3.83,1,1,1,55.72,-163.598,January
2019,1,25,12408.06,1,1,1,57.536,-167.388,January
2019,1,25,9593.24,1,1,1,57.43,-166.43,January
2019,1,25,53.75,3,3,3,55.108,-164.583,January
2019,1,25,66663.77,1,1,1,57.138,-162.638,January
2019,1,25,429.29,1,1,1,56.933,-168.176,January
2019,1,25,15227.23,1,1,1,57.458,-167.383,January
2019,1,25,31.98,1,1,1,56.034,-164.423,January
2019,1,25,2695.67,1,1,1,57.558,-167.35,January
2019,1,25,20.44,1,1,1,56.167,-163.368,January
2019,1,25,3.27,1,1,1,55.843,-163.417,January
2019,1,25,15.07,1,1,1,55.404,-163.874,January
2019,1,25,57.89,1,1,1,56.05,-164.433,January
2019,1,25,52.34,1,1,1,56.096,-163.348,January
2019,1,25,10.7,3,3,3,54.758,-165.2,January
2019,1,25,23.34,2,2,2,55.065,-164.773,January
2019,1,25,61.47,3,3,3,54.892,-164.967,January
2019,1,25,36489.81,1,1,1,57.146,-162.404,January
2019,1,25,28236.75,1,1,1,57.156,-162.463,January
2019,1,25,374.6,1,1,1,55.841,-162.398,January
2019,1,25,12.02,1,1,1,55.342,-163.692,January
2019,1,25,43.16,1,1,1,56.129,-164.213,January
2019,1,25,18583.52,1,1,1,57.146,-162.475,January
2019,1,25,33468.26,1,1,1,57.151,-162.483,January
2019,1,25,16248.95,1,1,1,57.322,-163.992,January
2019,1,25,28936.37,1,1,1,57.115,-162.699,January
2019,1,25,18189.79,1,1,1,57.367,-163.925,January
2019,1,25,19550.45,1,1,1,57.384,-163.936,January
2019,1,25,4.26,1,1,1,55.413,-164.034,January
2019,1,25,15.46,1,1,1,57.422,-171.388,January
2019,1,25,28256.33,1,1,1,57.516,-167.326,January
2019,1,25,17.22,1,1,1,56.092,-164.3,January
2019,1,26,11793.28,1,1,1,57.608,-167.398,January
2019,1,26,22.97,1,1,1,55.852,-162.31,January
2019,1,26,10533.87,1,1,1,57.409,-164.262,January
2019,1,26,4366.2,1,1,1,57.517,-167.417,January
2019,1,26,325.01,1,1,1,56.749,-166.983,January
2019,1,26,7.44,1,1,1,55.4,-164.167,January
2019,1,26,6.72,1,1,1,55.433,-163.778,January
2019,1,26,1.32,1,1,1,55.268,-164.466,January
2019,1,26,3.23,1,1,1,55.741,-163.347,January
2019,1,26,14902.32,1,1,1,57.128,-162.711,January
2019,1,26,1422.36,1,1,1,55.853,-162.38,January
2019,1,26,60.45,1,1,1,55.358,-163.667,January
2019,1,26,23870.61,1,1,1,57.177,-162.45,January
2019,1,26,5373.12,1,1,1,57.467,-167.408,January
2019,1,26,3623.65,1,1,1,57.425,-167.717,January
2019,1,26,1.88,1,1,1,55.3,-164.474,January
2019,1,26,1.46,1,1,1,55.375,-164.258,January
2019,1,26,16723.67,1,1,1,57.619,-167.4,January
2019,1,26,28.7,1,1,1,55.625,-163.571,January
2019,1,26,6366.78,1,1,1,57.492,-167.425,January
2019,1,26,7.27,1,1,1,55.329,-164.238,January
2019,1,26,2.14,1,1,1,55.438,-164.207,January
2019,1,26,23167.04,1,1,1,57.508,-167.4,January
2019,1,26,1584.24,1,1,1,58.068,-170.835,January
2019,1,26,72426.26,1,1,1,57.653,-167.233,January
2019,1,26,15935.26,1,1,1,57.751,-166.976,January
2019,1,26,3.83,3,3,3,55.025,-164.817,January
2019,1,26,206.87,2,2,2,55.273,-164.218,January
2019,1,26,46.82,1,1,1,59.471,-172.553,January
2019,1,26,302.67,1,1,1,57.013,-168.193,January
2019,1,26,10088.18,1,1,1,57.53,-167.333,January
2019,1,26,12659.95,1,1,1,57.529,-167.3,January
2019,1,26,3086.81,1,1,1,57.855,-167.052,January
2019,1,26,7793.41,1,1,1,57.652,-167.398,January
2019,1,26,7543.38,1,1,1,57.653,-167.38,January
2019,1,26,32870.78,1,1,1,57.15,-162.468,January
2019,1,26,49832.5,1,1,1,57.148,-162.743,January
2019,1,26,58.2,1,1,1,55.878,-162.26,January
2019,1,26,11860.04,1,1,1,57.141,-162.569,January
2019,1,26,2.93,1,1,1,55.302,-164.287,January
2019,1,26,3.19,1,1,1,55.308,-164.458,January
2019,1,26,349.31,1,1,1,56.902,-167.583,January
2019,1,26,4392.08,1,1,1,57.341,-164.118,January
2019,1,26,1.57,1,1,1,55.301,-164.476,January
2019,1,26,14953.57,1,1,1,57.517,-167.492,January
2019,1,26,1419.36,1,1,1,58.085,-170.702,January
2019,1,26,1.38,1,1,1,55.292,-164.442,January
2019,1,26,12.88,1,1,1,55.813,-163.398,January
2019,1,26,12800.88,1,1,1,57.756,-167.038,January
2019,1,26,2.43,1,1,1,55.782,-163.447,January
2019,1,26,249.73,1,1,1,55.84,-162.403,January
2019,1,26,11.68,1,1,1,55.103,-164.506,January
2019,1,26,36124.69,1,1,1,57.168,-162.485,January
2019,1,26,27082.21,1,1,1,57.492,-167.783,January
2019,1,26,24976.02,1,1,1,57.416,-164.343,January
2019,1,26,3780.47,1,1,1,57.391,-164.036,January
2019,1,26,6.74,1,1,1,55.359,-164.15,January
2019,1,26,2652.26,1,1,1,57.5,-167.45,January
2019,1,26,8.14,3,3,3,54.835,-165.034,January
2019,1,26,6903.38,1,1,1,57.656,-167.227,January
2019,1,26,2.37,1,1,1,55.696,-163.464,January
2019,1,26,280.74,1,1,1,55.898,-162.248,January
2019,1,26,24101.1,1,1,1,57.169,-162.791,January
2019,1,26,7787.13,1,1,1,57.467,-167.433,January
2019,1,26,2712.92,1,1,1,57.583,-167.267,January
2019,1,26,8.55,1,1,1,59.722,-174.201,January
2019,1,26,10441.41,1,1,1,57.558,-167.3,January
2019,1,26,10637.7,1,1,1,57.614,-167.306,January
2019,1,26,2.93,1,1,1,55.425,-164.033,January
2019,1,26,10.89,1,1,1,55.292,-164.183,January
2019,1,26,10.71,1,1,1,55.325,-163.742,January
2019,1,26,27.25,1,1,1,58.946,-172.636,January
2019,1,26,272.13,1,1,1,56.934,-168.167,January
2019,1,26,157.73,2,2,2,55.215,-164.244,January
2019,1,26,6004.18,1,1,1,57.5,-167.45,January
2019,1,26,343.75,1,1,1,56.624,-166.436,January
2019,1,26,6.19,1,1,1,55.419,-164.082,January
2019,1,26,15173.73,1,1,1,57.638,-166.858,January
2019,1,27,28929.38,1,1,1,57.601,-167.27,January
2019,1,27,26205.69,1,1,1,57.483,-167.792,January
2019,1,27,33416.4,1,1,1,57.5,-167.692,January
2019,1,27,86.01,1,1,1,55.027,-164.337,January
2019,1,27,1.46,1,1,1,55.275,-164.522,January
2019,1,27,10124.8,1,1,1,57.642,-167.175,January
2019,1,27,15235.69,1,1,1,57.661,-167.225,January
2019,1,27,67.72,3,3,3,55.383,-163.7,January
2019,1,27,1888.24,3,3,3,55.363,-163.721,January
2019,1,27,33.93,1,1,1,59.499,-172.135,January
2019,1,27,51.94,2,2,2,55.343,-163.853,January
2019,1,27,15.79,1,1,1,55.276,-164.555,January
2019,1,27,12017.31,1,1,1,57.658,-167.175,January
2019,1,27,145.43,1,1,1,56.718,-166.868,January
2019,1,27,41.31,1,1,1,57.302,-171.492,January
2019,1,27,9444.04,1,1,1,57.678,-167.214,January
2019,1,27,2.21,1,1,1,55.523,-163.728,January
2019,1,27,30.9,3,3,3,55.192,-164.342,January
2019,1,27,32.95,3,3,3,55.217,-164.142,January
2019,1,27,23816.99,1,1,1,57.629,-167.33,January
2019,1,27,15409.15,1,1,1,57.632,-167.349,January
2019,1,27,404.52,3,3,3,55.333,-163.883,January
2019,1,27,36292.44,1,1,1,57.179,-162.64,January
2019,1,27,4583.89,1,1,1,57.122,-162.854,January
2019,1,27,14.18,1,1,1,55.395,-163.838,January
2019,1,27,24246.23,1,1,1,57.193,-162.903,January
2019,1,27,1.31,1,1,1,55.353,-164.799,January
2019,1,27,617.49,2,2,2,55.397,-163.698,January
2019,1,27,22.16,1,1,1,59.75,-174.248,January
2019,1,27,7.42,1,1,1,55.433,-163.781,January
2019,1,27,12.97,1,1,1,55.575,-163.623,January
2019,1,27,6.04,3,3,3,55.208,-164.3,January
2019,1,27,4.3,1,1,1,58.878,-172.623,January
2019,1,27,25983.66,1,1,1,57.5,-167.742,January
2019,1,27,748.95,3,3,3,55.395,-163.81,January
2019,1,27,266.35,2,2,2,55.24,-164.041,January
2019,1,27,62.23,2,2,2,55.27,-164.143,January
2019,1,27,9131.88,1,1,1,57.633,-167.192,January
2019,1,27,1.19,2,2,2,55.508,-163.567,January
2019,1,27,0.94,1,1,1,55.27,-164.483,January
2019,1,27,12.38,3,3,3,54.683,-165.025,January
2019,1,27,2278.99,1,1,1,57.608,-167.22,January
2019,1,27,18.03,1,1,1,55.367,-163.75,January
2019,1,27,45.06,2,2,2,55.305,-163.967,January
2019,1,27,253.02,1,1,1,56.947,-168.145,January
2019,1,27,66.8,2,2,2,55.328,-163.748,January
2019,1,27,197.96,2,2,2,55.353,-163.843,January
2019,1,27,747.41,1,1,1,56.638,-166.424,January
2019,1,27,2.41,1,1,1,55.425,-163.902,January
2019,1,27,0.68,1,1,1,55.45,-163.746,January
2019,1,27,15123.94,1,1,1,57.62,-166.78,January
2019,1,27,34879.8,1,1,1,57.193,-162.74,January
2019,1,27,29.57,1,1,1,55.333,-163.725,January
2019,1,27,888.59,2,2,2,55.371,-163.687,January
2019,1,27,4255.02,1,1,1,57.642,-167.275,January
2019,1,27,8067.26,1,1,1,57.628,-167.312,January
2019,1,27,15921.83,1,1,1,57.693,-167.387,January
2019,1,27,8988.37,1,1,1,57.654,-167.074,January
2019,1,27,88.8,3,3,3,55.168,-164.367,January
2019,1,27,37.82,3,3,3,55.316,-163.918,January
2019,1,27,622.25,3,3,3,55.369,-163.834,January
2019,1,27,12.37,1,1,1,57.438,-171.526,January
2019,1,27,10286,1,1,1,57.703,-167.186,January
2019,1,27,10589.52,1,1,1,57.659,-166.724,January
2019,1,27,27513.65,1,1,1,57.683,-167.453,January
2019,1,27,113.55,1,1,1,54.806,-165.184,January
2019,1,27,52.69,2,2,2,55.264,-164.221,January
2019,1,27,44054.08,1,1,1,57.183,-162.598,January
2019,1,27,86.64,2,2,2,55.4,-163.7,January
2019,1,27,11864.84,1,1,1,57.086,-162.616,January
2019,1,27,35873.17,1,1,1,57.185,-162.714,January
2019,1,27,33.88,1,1,1,55.073,-164.215,January
2019,1,28,7.1,3,3,3,55.2,-164.3,January
2019,1,28,21.8,3,3,3,54.792,-165.124,January
2019,1,28,15268.57,1,1,1,57.154,-162.629,January
2019,1,28,5901.71,1,1,1,57.191,-162.789,January
2019,1,28,26.72,1,1,1,59.375,-174.024,January
2019,1,28,6419.08,1,1,1,57.204,-162.867,January
2019,1,28,5251.05,1,1,1,57.483,-167.767,January
2019,1,28,4681.01,1,1,1,57.5,-167.858,January
2019,1,28,502.14,2,2,2,55.298,-163.971,January
2019,1,28,2.8,3,3,3,55.3,-164.075,January
2019,1,28,2.12,1,1,1,56.507,-170.038,January
2019,1,28,8153.8,1,1,1,57.142,-162.809,January
2019,1,28,9.18,1,1,1,59.167,-172.873,January
2019,1,28,271.81,3,3,3,55.429,-163.716,January
2019,1,28,1423.03,1,1,1,57.658,-167.2,January
2019,1,28,67.39,2,2,2,55.232,-164.292,January
2019,1,28,23118.97,1,1,1,57.712,-167.348,January
2019,1,28,9250.64,1,1,1,57.745,-167.292,January
2019,1,28,12691.84,1,1,1,57.744,-167.363,January
2019,1,28,28789.57,1,1,1,57.72,-167.42,January
2019,1,28,33228.98,1,1,1,57.646,-167.36,January
2019,1,28,8313.03,1,1,1,56.848,-165.177,January
2019,1,28,4841.51,1,1,1,57.001,-164.777,January
2019,1,28,22.47,3,3,3,55.225,-164.35,January
2019,1,28,329.16,2,2,2,55.4,-163.7,January
2019,1,28,8094.52,1,1,1,57.184,-162.719,January
2019,1,28,25.26,3,3,3,55.142,-164.483,January
2019,1,28,16424.22,1,1,1,57.5,-167.783,January
2019,1,28,71.12,2,2,2,55.458,-163.758,January
2019,1,28,79.98,2,2,2,55.271,-164.203,January
2019,1,28,6.19,1,1,1,57.418,-171.433,January
2019,1,28,12525.74,1,1,1,57.722,-167.294,January
2019,1,28,162.96,2,2,2,55.248,-164.284,January
2019,1,28,36.72,2,2,2,55.433,-163.825,January
2019,1,28,13951.99,1,1,1,57.156,-162.703,January
2019,1,28,2.82,1,1,1,55.389,-163.954,January
2019,1,28,80.81,2,2,2,55.323,-163.985,January
2019,1,28,517.14,1,1,1,56.948,-168.136,January
2019,1,28,17822.89,1,1,1,57.492,-167.883,January
2019,1,28,11.55,3,3,3,55.346,-163.903,January
2019,1,28,140.02,2,2,2,55.4,-163.928,January
2019,1,28,2032.89,1,1,1,57.917,-167.533,January
2019,1,28,443.7,1,1,1,56.675,-166.465,January
2019,1,28,242.38,1,1,1,56.708,-166.903,January
2019,1,28,17.73,1,1,1,59.741,-174.345,January
2019,1,28,8084.81,1,1,1,57.684,-167.508,January
2019,1,28,22480.97,1,1,1,57.193,-162.664,January
2019,1,28,8236.5,1,1,1,57.111,-162.584,January
2019,1,28,10435.17,1,1,1,57.177,-162.767,January
2019,1,28,67.4,1,1,1,55.367,-163.575,January
2019,1,28,206.29,3,3,3,55.346,-163.866,January
2019,1,28,39.83,2,2,2,55.426,-163.948,January
2019,1,28,1186.98,1,1,1,57.633,-167.167,January
2019,1,28,30.35,2,2,2,55.228,-164.248,January
2019,1,28,52.73,3,3,3,55.325,-163.908,January
2019,1,28,3392.95,1,1,1,56.625,-165.397,January
2019,1,28,165.65,3,3,3,55.333,-163.9,January
2019,1,28,12979.43,1,1,1,57.2,-162.718,January
2019,1,28,161.12,3,3,3,55.212,-164.275,January
2019,1,28,3.47,1,1,1,55.62,-163.813,January
2019,1,28,20.65,1,1,1,59.344,-172.818,January
2019,1,28,236.5,1,1,1,56.867,-167.595,January
2019,1,28,15392.28,1,1,1,57.723,-167.343,January
2019,1,28,7217.73,1,1,1,57.724,-167.358,January
2019,1,28,116.35,3,3,3,55.35,-163.867,January
2019,1,28,5570.84,1,1,1,57.644,-167.327,January
2019,1,28,61.6,1,1,1,55.367,-163.725,January
2019,1,28,59.87,1,1,1,55.358,-163.65,January
2019,1,28,36.94,2,2,2,55.299,-164.115,January
2019,1,28,16944.81,1,1,1,57.733,-167.279,January
2019,1,28,11094.7,1,1,1,57.675,-167.552,January
2019,1,28,75.84,2,2,2,55.433,-163.792,January
2019,1,28,26461.86,1,1,1,57.188,-162.839,January
2019,1,28,114.76,3,3,3,55.217,-164.3,January
2019,1,28,284.91,1,1,1,56.948,-168.084,January
2019,1,28,1.71,1,1,1,55.483,-163.821,January
2019,1,28,84.55,2,2,2,55.39,-163.883,January
2019,1,28,5.59,1,1,1,55.408,-163.85,January
2019,1,28,4.49,1,1,1,55.421,-163.819,January
2019,1,29,242.32,2,2,2,55.224,-164.292,January
2019,1,29,579.55,2,2,2,55.454,-163.759,January
2019,1,29,626.57,2,2,2,55.491,-163.71,January
2019,1,29,70.96,2,2,2,55.45,-163.833,January
2019,1,29,8496.4,1,1,1,57.258,-163.416,January
2019,1,29,4763.34,1,1,1,57.219,-163.274,January
2019,1,29,12.37,1,1,1,58.84,-172.698,January
2019,1,29,69.04,1,1,1,55.367,-163.633,January
2019,1,29,24.61,2,2,2,55.316,-164.19,January
2019,1,29,29.89,3,3,3,55.363,-163.968,January
2019,1,29,126.03,1,1,1,56.82,-167.69,January
2019,1,29,23.81,3,3,3,55.17,-164.454,January
2019,1,29,103.06,2,2,2,55.508,-163.708,January
2019,1,29,13.49,2,2,2,55.482,-163.668,January
2019,1,29,52.87,1,1,1,55.625,-163.792,January
2019,1,29,3.89,1,1,1,55.692,-163.575,January
2019,1,29,3001.11,1,1,1,57.388,-163.662,January
2019,1,29,7256.75,1,1,1,57.227,-163.314,January
2019,1,29,14.62,1,1,1,55.623,-163.783,January
2019,1,29,179.49,1,1,1,56.948,-168.072,January
2019,1,29,12.58,3,3,3,55.268,-164.161,January
2019,1,29,3380.17,1,1,1,57.315,-163.692,January
2019,1,29,8757.68,1,1,1,57.208,-163.142,January
2019,1,29,38.56,2,2,2,55.142,-164.576,January
2019,1,29,5.18,1,1,1,55.788,-163.458,January
2019,1,29,15968.84,1,1,1,57.762,-167.353,January
2019,1,29,775.34,1,1,1,57.727,-167.418,January
2019,1,29,383.4,2,2,2,55.458,-163.837,January
2019,1,29,13.86,2,2,2,55.192,-164.217,January
2019,1,29,14455.56,1,1,1,57.243,-163.444,January
2019,1,29,8.68,1,1,1,55.582,-163.488,January
2019,1,29,6193.93,1,1,1,57.243,-163.35,January
2019,1,29,12258.61,1,1,1,57.183,-163.142,January
2019,1,29,9141.87,1,1,1,57.2,-163.183,January
2019,1,29,289.52,1,1,1,56.596,-166.428,January
2019,1,29,43.74,1,1,1,57.457,-171.312,January
2019,1,29,1.27,1,1,1,55.503,-164.072,January
2019,1,29,40304.44,1,1,1,57.561,-167.536,January
2019,1,29,1512.25,1,1,1,57.305,-163.595,January
2019,1,29,8288.92,1,1,1,57.078,-164.413,January
2019,1,29,13413.16,1,1,1,57.217,-163.106,January
2019,1,29,6.12,1,1,1,59.199,-172.458,January
2019,1,29,981.35,2,2,2,55.405,-163.603,January
2019,1,29,1.97,1,1,1,55.725,-163.542,January
2019,1,29,9583.77,1,1,1,57.123,-163.461,January
2019,1,29,29909.89,1,1,1,57.627,-167.626,January
2019,1,29,21091.09,1,1,1,57.618,-167.562,January
2019,1,29,571.54,3,3,3,55.4,-163.842,January
2019,1,29,207.24,2,2,2,55.458,-163.7,January
2019,1,29,10845.8,1,1,1,57.216,-163.333,January
2019,1,29,12219.79,1,1,1,57.192,-163.133,January
2019,1,29,5690.74,1,1,1,57.175,-163.175,January
2019,1,29,18422.1,1,1,1,57.2,-163.125,January
2019,1,29,8.68,1,1,1,55.742,-163.575,January
2019,1,29,4444.3,1,1,1,57.431,-163.866,January
