"","Year","HM_Fmsyr","AM_Fmsyr","GM_Biom","Catch_Assump","ABC_HM","OFL_AM","Bmsy","SSB","Adjust","CV_Biom","CV_SSB","ABC_T3","OFL_T3","peel","retros"
"796",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-7,"retro"
"797",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-7,"retro"
"798",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-7,"retro"
"799",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-7,"retro"
"800",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-7,"retro"
"801",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-8,"retro"
"802",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-8,"retro"
"803",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-8,"retro"
"804",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-8,"retro"
"805",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-8,"retro"
"806",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-8,"retro"
"807",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-8,"retro"
"808",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-8,"retro"
"809",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-8,"retro"
"810",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-8,"retro"
"811",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-9,"retro"
"812",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-9,"retro"
"813",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-9,"retro"
"814",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-9,"retro"
"815",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-9,"retro"
"816",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-9,"retro"
"817",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-9,"retro"
"818",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-9,"retro"
"819",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-9,"retro"
"820",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-9,"retro"
"821",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-10,"retro"
"822",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-10,"retro"
"823",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-10,"retro"
"824",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-10,"retro"
"825",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-10,"retro"
"826",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-10,"retro"
"827",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-10,"retro"
"828",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-10,"retro"
"829",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-10,"retro"
"830",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-10,"retro"
"831",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-1,"retro"
"832",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-1,"retro"
"833",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-1,"retro"
"834",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-1,"retro"
"835",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-1,"retro"
"836",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-1,"retro"
"837",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-1,"retro"
"838",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-1,"retro"
"839",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-1,"retro"
"840",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-1,"retro"
"841",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-2,"retro"
"842",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-2,"retro"
"843",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-2,"retro"
"844",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-2,"retro"
"845",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-2,"retro"
"846",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-2,"retro"
"847",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-2,"retro"
"848",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-2,"retro"
"849",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-2,"retro"
"850",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-2,"retro"
"851",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-3,"retro"
"852",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-3,"retro"
"853",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-3,"retro"
"854",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-3,"retro"
"855",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-3,"retro"
"856",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-3,"retro"
"857",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-3,"retro"
"858",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-3,"retro"
"859",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-3,"retro"
"860",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-3,"retro"
"861",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-4,"retro"
"862",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-4,"retro"
"863",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-4,"retro"
"864",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-4,"retro"
"865",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-4,"retro"
"866",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-4,"retro"
"867",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-4,"retro"
"868",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-4,"retro"
"869",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-4,"retro"
"870",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-4,"retro"
"871",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-5,"retro"
"872",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-5,"retro"
"873",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-5,"retro"
"874",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-5,"retro"
"875",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-5,"retro"
"876",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-5,"retro"
"877",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-5,"retro"
"878",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-5,"retro"
"879",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-5,"retro"
"880",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-5,"retro"
"881",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-6,"retro"
"882",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-6,"retro"
"883",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-6,"retro"
"884",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-6,"retro"
"885",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-6,"retro"
"886",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-6,"retro"
"887",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-6,"retro"
"888",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-6,"retro"
"889",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-6,"retro"
"890",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-6,"retro"
"891",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-7,"retro"
"892",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-7,"retro"
"893",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-7,"retro"
"894",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-7,"retro"
"895",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-7,"retro"
"896",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-7,"retro"
"897",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-7,"retro"
"898",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-7,"retro"
"899",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-7,"retro"
"900",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-7,"retro"
"901",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-8,"retro"
"902",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-8,"retro"
"903",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-8,"retro"
"904",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-8,"retro"
"905",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-8,"retro"
"906",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-8,"retro"
"907",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-8,"retro"
"908",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-8,"retro"
"909",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-8,"retro"
"910",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-8,"retro"
"911",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-9,"retro"
"912",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-9,"retro"
"913",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-9,"retro"
"914",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-9,"retro"
"915",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-9,"retro"
"916",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-9,"retro"
"917",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-9,"retro"
"918",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-9,"retro"
"919",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-9,"retro"
"920",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-9,"retro"
"921",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-10,"retro"
"922",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-10,"retro"
"923",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-10,"retro"
"924",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-10,"retro"
"925",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-10,"retro"
"926",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-10,"retro"
"927",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-10,"retro"
"928",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-10,"retro"
"929",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-10,"retro"
"930",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-10,"retro"
"931",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-1,"retro"
"932",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-1,"retro"
"933",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-1,"retro"
"934",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-1,"retro"
"935",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-1,"retro"
"936",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-1,"retro"
"937",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-1,"retro"
"938",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-1,"retro"
"939",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-1,"retro"
"940",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-1,"retro"
"941",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-2,"retro"
"942",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-2,"retro"
"943",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-2,"retro"
"944",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-2,"retro"
"945",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-2,"retro"
"946",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-2,"retro"
"947",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-2,"retro"
"948",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-2,"retro"
"949",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-2,"retro"
"950",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-2,"retro"
"951",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-3,"retro"
"952",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-3,"retro"
"953",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-3,"retro"
"954",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-3,"retro"
"955",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-3,"retro"
"956",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-3,"retro"
"957",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-3,"retro"
"958",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-3,"retro"
"959",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-3,"retro"
"960",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-3,"retro"
"961",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-4,"retro"
"962",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-4,"retro"
"963",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-4,"retro"
"964",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-4,"retro"
"965",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-4,"retro"
"966",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-4,"retro"
"967",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-4,"retro"
"968",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-4,"retro"
"969",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-4,"retro"
"970",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-4,"retro"
"971",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-5,"retro"
"972",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-5,"retro"
"973",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-5,"retro"
"974",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-5,"retro"
"975",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-5,"retro"
"976",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-5,"retro"
"977",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-5,"retro"
"978",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-5,"retro"
"979",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-5,"retro"
"980",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-5,"retro"
"981",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-6,"retro"
"982",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-6,"retro"
"983",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-6,"retro"
"984",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-6,"retro"
"985",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-6,"retro"
"986",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-6,"retro"
"987",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-6,"retro"
"988",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-6,"retro"
"989",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-6,"retro"
"990",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-6,"retro"
"991",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-7,"retro"
"992",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-7,"retro"
"993",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-7,"retro"
"994",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-7,"retro"
