Month,Year,t,btemp,cpool_1,cpool_2,cpool_3,Model
11,2023,11/12/23,5.369831196,0,0,0,CESM_rcp45
11,2023,11/19/23,5.268743002,0,0,0,CESM_rcp45
11,2023,11/26/23,5.141375943,0,0,0,CESM_rcp45
12,2023,12/3/23,5.003417806,0,0,0,CESM_rcp45
12,2023,12/10/23,4.877469753,0,0,0,CESM_rcp45
12,2023,12/17/23,4.499094629,0,0,0,CESM_rcp45
12,2023,12/24/23,3.897415239,0,0,0,CESM_rcp45
12,2023,12/31/23,3.360522672,0,0,0,CESM_rcp45
1,2024,1/7/24,3.083207531,0,0,0.018227667,CESM_rcp45
1,2024,1/14/24,2.077251256,0,0.094203293,0.407769713,CESM_rcp45
1,2024,1/21/24,1.397807241,0.109410828,0.307226267,0.691380674,CESM_rcp45
1,2024,1/28/24,1.330437677,0.094212589,0.346819907,0.724957017,CESM_rcp45
2,2024,2/4/24,0.536758081,0.31332943,0.624244785,0.914390966,CESM_rcp45
2,2024,2/11/24,0.569091319,0.328621494,0.569364834,0.914374462,CESM_rcp45
2,2024,2/18/24,0.938635247,0.209870736,0.435234577,0.847187381,CESM_rcp45
2,2024,2/25/24,1.537513776,0.060767961,0.25862869,0.636564608,CESM_rcp45
3,2024,3/3/24,1.929017233,0.00607132,0.15509259,0.453561881,CESM_rcp45
3,2024,3/10/24,2.109188752,0,0.103349609,0.40178213,CESM_rcp45
3,2024,3/17/24,2.401993839,0,0.021274854,0.27085154,CESM_rcp45
3,2024,3/24/24,2.588606615,0,0.015212213,0.20391149,CESM_rcp45
3,2024,3/31/24,2.835661234,0,0.003043767,0.13084943,CESM_rcp45
4,2024,4/7/24,2.622291471,0,0.027377485,0.249619623,CESM_rcp45
4,2024,4/14/24,2.615346657,0,0.02737226,0.240491385,CESM_rcp45
4,2024,4/21/24,2.870042459,0,0.006079514,0.1552059,CESM_rcp45
4,2024,4/28/24,2.875355267,0,0.009116844,0.164317733,CESM_rcp45
5,2024,5/5/24,3.197239327,0,0,0.091269905,CESM_rcp45
5,2024,5/12/24,3.539248957,0,0.006086708,0.042585356,CESM_rcp45
5,2024,5/19/24,3.842702976,0,0,0.030420452,CESM_rcp45
5,2024,5/26/24,4.104482604,0,0,0.02433869,CESM_rcp45
6,2024,6/2/24,4.737289206,0,0,0,CESM_rcp45
6,2024,6/9/24,5.061973146,0,0,0,CESM_rcp45
6,2024,6/16/24,5.21103585,0,0,0,CESM_rcp45
6,2024,6/23/24,5.207105999,0,0,0,CESM_rcp45
6,2024,6/30/24,5.313422808,0,0,0,CESM_rcp45
7,2024,7/7/24,5.389056224,0,0,0,CESM_rcp45
7,2024,7/14/24,5.300748364,0,0,0,CESM_rcp45
7,2024,7/21/24,5.188256049,0,0,0,CESM_rcp45
7,2024,7/28/24,5.172704225,0,0,0,CESM_rcp45
8,2024,8/4/24,5.134874978,0,0,0,CESM_rcp45
8,2024,8/11/24,5.136869274,0,0,0,CESM_rcp45
8,2024,8/18/24,5.214632177,0,0,0,CESM_rcp45
8,2024,8/25/24,5.376667999,0,0,0,CESM_rcp45
9,2024,9/1/24,5.371408441,0,0,0,CESM_rcp45
9,2024,9/8/24,5.41268185,0,0,0,CESM_rcp45
9,2024,9/15/24,5.426153443,0,0,0,CESM_rcp45
9,2024,9/22/24,5.474333437,0,0,0,CESM_rcp45
9,2024,9/29/24,5.849940356,0,0,0,CESM_rcp45
10,2024,10/6/24,6.608255669,0,0,0,CESM_rcp45
10,2024,10/13/24,6.712300545,0,0,0,CESM_rcp45
10,2024,10/20/24,6.469313825,0,0,0,CESM_rcp45
10,2024,10/27/24,6.473633331,0,0,0,CESM_rcp45
11,2024,11/3/24,6.368183277,0,0,0,CESM_rcp45
11,2024,11/10/24,6.250307616,0,0,0,CESM_rcp45
11,2024,11/17/24,6.226884423,0,0,0,CESM_rcp45
11,2024,11/24/24,6.182133536,0,0,0,CESM_rcp45
12,2024,12/1/24,6.09540476,0,0,0,CESM_rcp45
12,2024,12/8/24,5.764697739,0,0,0,CESM_rcp45
12,2024,12/15/24,5.531168234,0,0,0,CESM_rcp45
12,2024,12/22/24,5.435329972,0,0,0,CESM_rcp45
12,2024,12/29/24,5.148747093,0,0,0,CESM_rcp45
1,2025,1/5/25,4.452335972,0,0,0,CESM_rcp45
1,2025,1/12/25,3.691883635,0,0,0,CESM_rcp45
1,2025,1/19/25,3.428512837,0,0,0,CESM_rcp45
1,2025,1/26/25,3.554934734,0,0,0,CESM_rcp45
2,2025,2/2/25,3.682180816,0,0,0,CESM_rcp45
2,2025,2/9/25,3.132294839,0,0,0.051687681,CESM_rcp45
2,2025,2/16/25,2.973622715,0,0,0.118565786,CESM_rcp45
2,2025,2/23/25,3.058816325,0,0,0.069886624,CESM_rcp45
3,2025,3/2/25,2.505338738,0,0.04253185,0.301172458,CESM_rcp45
3,2025,3/9/25,0.704430206,0.270821979,0.599956216,0.886950588,CESM_rcp45
3,2025,3/16/25,0.591566721,0.289086971,0.648818203,0.911435259,CESM_rcp45
3,2025,3/23/25,0.775040833,0.231138107,0.560238867,0.902233201,CESM_rcp45
3,2025,3/30/25,0.222419731,0.435240057,0.712740606,0.957162549,CESM_rcp45
4,2025,4/6/25,-0.483275363,0.667049982,0.886840869,0.990814948,CESM_rcp45
4,2025,4/13/25,-0.441812912,0.636599849,0.874626289,0.981633755,CESM_rcp45
4,2025,4/20/25,-0.167427053,0.557493181,0.786128453,0.954099705,CESM_rcp45
4,2025,4/27/25,0.139337572,0.496599708,0.6460166,0.920499137,CESM_rcp45
5,2025,5/4/25,0.415264845,0.45705071,0.615554456,0.786420811,CESM_rcp45
5,2025,5/11/25,0.814219346,0.393167308,0.548544781,0.695034616,CESM_rcp45
5,2025,5/18/25,1.048326018,0.365854096,0.487653803,0.664567395,CESM_rcp45
5,2025,5/25/25,1.391586292,0.347611999,0.4451257,0.59151944,CESM_rcp45
6,2025,6/1/25,1.737953731,0.317141372,0.420782127,0.536584491,CESM_rcp45
6,2025,6/8/25,1.993256312,0.286677873,0.405535565,0.503080043,CESM_rcp45
6,2025,6/15/25,2.089963936,0.247071641,0.405525557,0.524387295,CESM_rcp45
6,2025,6/22/25,2.379145244,0.201351325,0.381178257,0.500022395,CESM_rcp45
6,2025,6/29/25,2.696381682,0.146448141,0.344618229,0.457348078,CESM_rcp45
7,2025,7/6/25,2.772901153,0.100741178,0.323327068,0.460425293,CESM_rcp45
7,2025,7/13/25,2.789973887,0.051922472,0.283740327,0.442175211,CESM_rcp45
7,2025,7/20/25,3.066528184,0.036653161,0.225861042,0.396520263,CESM_rcp45
7,2025,7/27/25,3.259795955,0.00916487,0.164862358,0.350857021,CESM_rcp45
8,2025,8/3/25,3.390804876,0.003054263,0.122127531,0.31428769,CESM_rcp45
8,2025,8/10/25,3.414984345,0,0.112960399,0.305109582,CESM_rcp45
8,2025,8/17/25,3.661210245,0,0.091590608,0.253323506,CESM_rcp45
8,2025,8/24/25,3.807104759,0,0.048856367,0.231932498,CESM_rcp45
8,2025,8/31/25,3.980288841,0,0.015271101,0.231931421,CESM_rcp45
9,2025,9/7/25,3.949006002,0,0.003047863,0.222746268,CESM_rcp45
9,2025,9/14/25,3.89943937,0,0,0.18611458,CESM_rcp45
9,2025,9/21/25,4.039441077,0,0,0.167828811,CESM_rcp45
9,2025,9/28/25,4.118504202,0,0,0.140379828,CESM_rcp45
10,2025,10/5/25,4.189375393,0,0,0.122090156,CESM_rcp45
10,2025,10/12/25,4.466194943,0,0,0.073290975,CESM_rcp45
10,2025,10/19/25,4.683599702,0,0,0.048873485,CESM_rcp45
10,2025,10/26/25,4.813484324,0,0,0.003055673,CESM_rcp45
11,2025,11/2/25,4.858111072,0,0,0,CESM_rcp45
11,2025,11/9/25,4.755279857,0,0,0,CESM_rcp45
11,2025,11/16/25,4.388390046,0,0,0,CESM_rcp45
11,2025,11/23/25,4.023290804,0,0,0,CESM_rcp45
11,2025,11/30/25,2.986454493,0,0,0.012155865,CESM_rcp45
12,2025,12/7/25,2.175997014,0,0.033421649,0.279923063,CESM_rcp45
12,2025,12/14/25,1.660307329,0.021263324,0.148956871,0.660898457,CESM_rcp45
12,2025,12/21/25,1.618002412,0,0.142881599,0.752467292,CESM_rcp45
12,2025,12/28/25,1.278481567,0.027351384,0.27375383,0.91742668,CESM_rcp45
1,2026,1/4/26,0.312540429,0.340783075,0.773873666,1,CESM_rcp45
1,2026,1/11/26,0.296180296,0.365155236,0.755572964,1,CESM_rcp45
1,2026,1/18/26,0.475676342,0.295127532,0.700661384,0.990836721,CESM_rcp45
1,2026,1/25/26,0.747070669,0.182531839,0.621335792,0.951134317,CESM_rcp45
2,2026,2/1/26,0.974384194,0.082095147,0.542047955,0.917552337,CESM_rcp45
2,2026,2/8/26,0.833057625,0.152071357,0.581730844,0.929781908,CESM_rcp45
2,2026,2/15/26,-0.489520928,0.694621021,0.926707086,0.990832776,CESM_rcp45
2,2026,2/22/26,-0.702079917,0.776983849,0.975566142,1,CESM_rcp45
3,2026,3/1/26,-0.160878264,0.612183173,0.887013332,1,CESM_rcp45
3,2026,3/8/26,0.162436191,0.481008888,0.816830738,0.990832776,CESM_rcp45
3,2026,3/15/26,-0.013893459,0.535856422,0.868650631,0.990832776,CESM_rcp45
3,2026,3/22/26,-0.286161962,0.639581128,0.908384348,1,CESM_rcp45
3,2026,3/29/26,-0.033228234,0.548068418,0.865656272,0.993887868,CESM_rcp45
4,2026,4/5/26,0.200908902,0.453556416,0.832092032,0.987778473,CESM_rcp45
4,2026,4/12/26,0.46409527,0.31646871,0.792410619,0.984724791,CESM_rcp45
4,2026,4/19/26,0.925135968,0,0.606116722,0.951154719,CESM_rcp45
4,2026,4/26/26,1.567474845,0,0.024401189,0.865753442,CESM_rcp45
5,2026,5/3/26,2.126990867,0,0,0.402870134,CESM_rcp45
5,2026,5/10/26,2.559901835,0,0,0.113156289,CESM_rcp45
5,2026,5/17/26,3.013856153,0,0,0.061184697,CESM_rcp45
5,2026,5/24/26,3.414553892,0,0,0.03365524,CESM_rcp45
5,2026,5/31/26,3.744722897,0,0,0.030593483,CESM_rcp45
6,2026,6/7/26,4.07232733,0,0,0.024474068,CESM_rcp45
6,2026,6/14/26,4.371914758,0,0,0.012237338,CESM_rcp45
6,2026,6/21/26,5.139550938,0,0,0.006117311,CESM_rcp45
6,2026,6/28/26,5.554132557,0,0,0,CESM_rcp45
7,2026,7/5/26,5.762203753,0,0,0,CESM_rcp45
7,2026,7/12/26,5.74567871,0,0,0,CESM_rcp45
7,2026,7/19/26,5.625981118,0,0,0,CESM_rcp45
7,2026,7/26/26,5.466217246,0,0,0,CESM_rcp45
8,2026,8/2/26,5.82935467,0,0,0,CESM_rcp45
8,2026,8/9/26,5.986302616,0,0,0,CESM_rcp45
8,2026,8/16/26,5.870755873,0,0,0,CESM_rcp45
8,2026,8/23/26,5.683317665,0,0,0,CESM_rcp45
8,2026,8/30/26,5.482161743,0,0,0,CESM_rcp45
9,2026,9/6/26,5.356090047,0,0,0,CESM_rcp45
9,2026,9/13/26,5.421005485,0,0,0,CESM_rcp45
9,2026,9/20/26,5.425447943,0,0,0,CESM_rcp45
9,2026,9/27/26,5.372064119,0,0,0,CESM_rcp45
10,2026,10/4/26,5.285636368,0,0,0,CESM_rcp45
10,2026,10/11/26,5.319261815,0,0,0,CESM_rcp45
10,2026,10/18/26,5.307223132,0,0,0,CESM_rcp45
10,2026,10/25/26,5.228912989,0,0,0,CESM_rcp45
11,2026,11/1/26,5.098616286,0,0,0,CESM_rcp45
11,2026,11/8/26,4.851554782,0,0,0,CESM_rcp45
11,2026,11/15/26,4.624682113,0,0,0,CESM_rcp45
11,2026,11/22/26,4.423687077,0,0,0,CESM_rcp45
11,2026,11/29/26,4.144521037,0,0,0,CESM_rcp45
12,2026,12/6/26,3.89170787,0,0,0,CESM_rcp45
12,2026,12/13/26,3.648127832,0,0,0,CESM_rcp45
12,2026,12/20/26,3.375348836,0,0,0,CESM_rcp45
12,2026,12/27/26,2.936675659,0,0,0.006075072,CESM_rcp45
1,2027,1/3/27,2.775123183,0,0,0.072956533,CESM_rcp45
1,2027,1/10/27,2.312233616,0,0.027340828,0.285958232,CESM_rcp45
1,2027,1/17/27,2.366373035,0,0.021261749,0.270700075,CESM_rcp45
1,2027,1/24/27,2.407938165,0,0.018223786,0.255460844,CESM_rcp45
1,2027,1/31/27,2.476143354,0,0.012147791,0.218932779,CESM_rcp45
2,2027,2/7/27,2.527176422,0,0.012147791,0.19762295,CESM_rcp45
2,2027,2/14/27,2.568659902,0,0.009109907,0.170239363,CESM_rcp45
2,2027,2/21/27,2.617781192,0,0.003035577,0.139822049,CESM_rcp45
2,2027,2/28/27,2.750591,0,0,0.091160217,CESM_rcp45
3,2027,3/7/27,3.033345452,0,0,0.021254221,CESM_rcp45
3,2027,3/14/27,3.32190736,0,0,0,CESM_rcp45
3,2027,3/21/27,3.321256477,0,0,0,CESM_rcp45
3,2027,3/28/27,3.529897184,0,0,0,CESM_rcp45
4,2027,4/4/27,3.956423853,0,0,0,CESM_rcp45
4,2027,4/11/27,4.415847864,0,0,0,CESM_rcp45
4,2027,4/18/27,4.646031609,0,0,0,CESM_rcp45
4,2027,4/25/27,4.988202884,0,0,0,CESM_rcp45
5,2027,5/2/27,5.20942392,0,0,0,CESM_rcp45
5,2027,5/9/27,5.440658619,0,0,0,CESM_rcp45
5,2027,5/16/27,5.806505272,0,0,0,CESM_rcp45
5,2027,5/23/27,6.378365749,0,0,0,CESM_rcp45
5,2027,5/30/27,6.777689668,0,0,0,CESM_rcp45
6,2027,6/6/27,7.379410976,0,0,0,CESM_rcp45
6,2027,6/13/27,7.523867121,0,0,0,CESM_rcp45
6,2027,6/20/27,7.628200087,0,0,0,CESM_rcp45
6,2027,6/27/27,7.599060514,0,0,0,CESM_rcp45
7,2027,7/4/27,7.482416418,0,0,0,CESM_rcp45
7,2027,7/11/27,7.337911717,0,0,0,CESM_rcp45
7,2027,7/18/27,7.339416474,0,0,0,CESM_rcp45
7,2027,7/25/27,7.490588297,0,0,0,CESM_rcp45
8,2027,8/1/27,7.500839192,0,0,0,CESM_rcp45
8,2027,8/8/27,7.510348883,0,0,0,CESM_rcp45
8,2027,8/15/27,7.586027736,0,0,0,CESM_rcp45
8,2027,8/22/27,8.149393223,0,0,0,CESM_rcp45
8,2027,8/29/27,8.206531771,0,0,0,CESM_rcp45
9,2027,9/5/27,8.267380644,0,0,0,CESM_rcp45
9,2027,9/12/27,8.221313409,0,0,0,CESM_rcp45
9,2027,9/19/27,7.881239001,0,0,0,CESM_rcp45
9,2027,9/26/27,7.875334984,0,0,0,CESM_rcp45
10,2027,10/3/27,7.843610176,0,0,0,CESM_rcp45
10,2027,10/10/27,7.491816389,0,0,0,CESM_rcp45
10,2027,10/17/27,7.311236619,0,0,0,CESM_rcp45
10,2027,10/24/27,7.14040956,0,0,0,CESM_rcp45
10,2027,10/31/27,6.966074442,0,0,0,CESM_rcp45
11,2027,11/7/27,6.786705528,0,0,0,CESM_rcp45
11,2027,11/14/27,6.50106891,0,0,0,CESM_rcp45
11,2027,11/21/27,5.646008678,0,0,0,CESM_rcp45
11,2027,11/28/27,4.040118572,0,0,0,CESM_rcp45
12,2027,12/5/27,3.578956756,0,0,0,CESM_rcp45
12,2027,12/12/27,3.591047753,0,0,0,CESM_rcp45
12,2027,12/19/27,3.639444526,0,0,0,CESM_rcp45
12,2027,12/26/27,3.636726095,0,0,0,CESM_rcp45
1,2028,1/2/28,3.618665896,0,0,0,CESM_rcp45
1,2028,1/9/28,3.555219936,0,0,0,CESM_rcp45
1,2028,1/16/28,2.758412845,0,0,0.136883048,CESM_rcp45
1,2028,1/23/28,1.744494692,0.012148613,0.206811094,0.584648532,CESM_rcp45
1,2028,1/30/28,1.452841622,0.066839306,0.288956664,0.691400396,CESM_rcp45
2,2028,2/6/28,1.764967759,0.015183734,0.145926392,0.57548597,CESM_rcp45
2,2028,2/13/28,1.865728581,0,0.088138126,0.532794051,CESM_rcp45
2,2028,2/20/28,2.046541858,0,0.036452409,0.435225163,CESM_rcp45
2,2028,2/27/28,2.152988488,0,0.018223836,0.383401277,CESM_rcp45
3,2028,3/5/28,2.172364674,0,0.036448046,0.359046065,CESM_rcp45
3,2028,3/12/28,2.421151194,0,0,0.240270655,CESM_rcp45
3,2028,3/19/28,2.746846292,0,0,0.091161236,CESM_rcp45
3,2028,3/26/28,3.250900522,0,0,0,CESM_rcp45
4,2028,4/2/28,3.538910927,0,0,0,CESM_rcp45
4,2028,4/9/28,3.69558154,0,0,0,CESM_rcp45
4,2028,4/16/28,4.074592151,0,0,0,CESM_rcp45
4,2028,4/23/28,4.553450411,0,0,0,CESM_rcp45
4,2028,4/30/28,4.919164137,0,0,0,CESM_rcp45
5,2028,5/7/28,5.230890156,0,0,0,CESM_rcp45
5,2028,5/14/28,5.69692017,0,0,0,CESM_rcp45
5,2028,5/21/28,5.876936021,0,0,0,CESM_rcp45
5,2028,5/28/28,6.115609407,0,0,0,CESM_rcp45
6,2028,6/4/28,6.304933,0,0,0,CESM_rcp45
6,2028,6/11/28,6.323423194,0,0,0,CESM_rcp45
6,2028,6/18/28,6.286551557,0,0,0,CESM_rcp45
6,2028,6/25/28,6.199528241,0,0,0,CESM_rcp45
7,2028,7/2/28,6.309026825,0,0,0,CESM_rcp45
7,2028,7/9/28,6.320041019,0,0,0,CESM_rcp45
7,2028,7/16/28,6.240065391,0,0,0,CESM_rcp45
7,2028,7/23/28,6.427458473,0,0,0,CESM_rcp45
7,2028,7/30/28,6.585422392,0,0,0,CESM_rcp45
8,2028,8/6/28,6.572412927,0,0,0,CESM_rcp45
8,2028,8/13/28,6.637099121,0,0,0,CESM_rcp45
8,2028,8/20/28,6.493102755,0,0,0,CESM_rcp45
8,2028,8/27/28,6.326357684,0,0,0,CESM_rcp45
9,2028,9/3/28,6.336432103,0,0,0,CESM_rcp45
9,2028,9/10/28,6.270858551,0,0,0,CESM_rcp45
9,2028,9/17/28,6.282100381,0,0,0,CESM_rcp45
9,2028,9/24/28,6.533583574,0,0,0,CESM_rcp45
10,2028,10/1/28,6.547530043,0,0,0,CESM_rcp45
10,2028,10/8/28,6.488806698,0,0,0,CESM_rcp45
10,2028,10/15/28,6.406646917,0,0,0,CESM_rcp45
10,2028,10/22/28,6.180976865,0,0,0,CESM_rcp45
10,2028,10/29/28,5.998435492,0,0,0,CESM_rcp45
11,2028,11/5/28,5.892451064,0,0,0,CESM_rcp45
11,2028,11/12/28,5.557126054,0,0,0,CESM_rcp45
11,2028,11/19/28,4.791034135,0,0,0,CESM_rcp45
11,2028,11/26/28,4.049127795,0,0,0,CESM_rcp45
12,2028,12/3/28,4.160862785,0,0,0,CESM_rcp45
12,2028,12/10/28,3.979493626,0,0,0,CESM_rcp45
12,2028,12/17/28,3.311319299,0,0,0.051644687,CESM_rcp45
12,2028,12/24/28,3.141044468,0,0.006071921,0.085092113,CESM_rcp45
12,2028,12/31/28,2.209883922,0.057724659,0.133748083,0.380408768,CESM_rcp45
1,2029,1/7/29,1.823428662,0.127689715,0.228151387,0.459662532,CESM_rcp45
1,2029,1/14/29,1.843443931,0.100311233,0.215962599,0.45962072,CESM_rcp45
1,2029,1/21/29,1.197371405,0.176363674,0.395583242,0.712730605,CESM_rcp45
1,2029,1/28/29,1.083998303,0.182434728,0.429093438,0.746326435,CESM_rcp45
2,2029,2/4/29,0.16238818,0.45959641,0.72498721,0.963301244,CESM_rcp45
2,2029,2/11/29,0.206406524,0.426092346,0.740347059,0.987801853,CESM_rcp45
2,2029,2/18/29,0.477321079,0.301183813,0.660925749,0.990814857,CESM_rcp45
2,2029,2/25/29,0.227090155,0.356037369,0.779975523,1,CESM_rcp45
3,2029,3/4/29,0.21232143,0.389491732,0.761621243,0.993875951,CESM_rcp45
3,2029,3/11/29,0.491540339,0.292012659,0.673088921,0.984694921,CESM_rcp45
3,2029,3/18/29,0.055965737,0.499206527,0.816599557,1,CESM_rcp45
3,2029,3/25/29,-0.739741509,0.737313079,0.957163974,1,CESM_rcp45
4,2029,4/1/29,-0.658208034,0.73126118,0.932702304,1,CESM_rcp45
4,2029,4/8/29,-0.562210556,0.667284735,0.899087429,1,CESM_rcp45
4,2029,4/15/29,-0.248617241,0.572795205,0.776985678,0.978573198,CESM_rcp45
4,2029,4/22/29,-0.094441427,0.527055755,0.706863828,0.951041678,CESM_rcp45
4,2029,4/29/29,0.360430792,0.463034702,0.569702371,0.844103736,CESM_rcp45
5,2029,5/6/29,0.622546655,0.432488187,0.554460403,0.679515155,CESM_rcp45
5,2029,5/13/29,0.910157513,0.426377281,0.551397031,0.642959642,CESM_rcp45
5,2029,5/20/29,1.463555314,0.313718319,0.475213384,0.572778584,CESM_rcp45
5,2029,5/27/29,1.863589596,0.20419061,0.408260719,0.536235921,CESM_rcp45
6,2029,6/3/29,2.366070286,0.100684852,0.3504585,0.454026488,CESM_rcp45
6,2029,6/10/29,2.626016199,0.09458362,0.332269216,0.411452791,CESM_rcp45
6,2029,6/17/29,2.984835633,0.036641836,0.277525581,0.396258953,CESM_rcp45
6,2029,6/24/29,3.334686992,0.018324258,0.201349476,0.365824269,CESM_rcp45
7,2029,7/1/29,3.428693824,0.009163131,0.180036394,0.356729993,CESM_rcp45
7,2029,7/8/29,3.370251856,0.003055092,0.176974146,0.362855611,CESM_rcp45
7,2029,7/15/29,3.608421425,0,0.149514347,0.338478653,CESM_rcp45
7,2029,7/22/29,3.664169935,0,0.112914544,0.323238935,CESM_rcp45
7,2029,7/29/29,3.61995511,0,0.088501926,0.295860495,CESM_rcp45
8,2029,8/5/29,3.618240511,0,0.088494906,0.295809798,CESM_rcp45
8,2029,8/12/29,3.642925479,0,0.070180722,0.292658109,CESM_rcp45
8,2029,8/19/29,3.615953935,0,0.042692226,0.313922914,CESM_rcp45
8,2029,8/26/29,4.050067357,0,0.030482242,0.243817071,CESM_rcp45
9,2029,9/2/29,4.44899964,0,0.01218768,0.188952685,CESM_rcp45
9,2029,9/9/29,4.666105451,0,0,0.170573043,CESM_rcp45
9,2029,9/16/29,4.932004511,0,0,0.134021104,CESM_rcp45
9,2029,9/23/29,4.976989875,0,0,0.082260169,CESM_rcp45
9,2029,9/30/29,5.1696303,0,0,0.033536136,CESM_rcp45
10,2029,10/7/29,5.615212804,0,0,0.003050901,CESM_rcp45
10,2029,10/14/29,5.752472444,0,0,0,CESM_rcp45
10,2029,10/21/29,5.669593115,0,0,0,CESM_rcp45
10,2029,10/28/29,5.669674379,0,0,0,CESM_rcp45
11,2029,11/4/29,5.644494503,0,0,0,CESM_rcp45
11,2029,11/11/29,5.57454204,0,0,0,CESM_rcp45
11,2029,11/18/29,5.462901072,0,0,0,CESM_rcp45
11,2029,11/25/29,5.191421151,0,0,0,CESM_rcp45
12,2029,12/2/29,4.984430733,0,0,0,CESM_rcp45
12,2029,12/9/29,4.652038822,0,0,0,CESM_rcp45
12,2029,12/16/29,4.272405699,0,0,0,CESM_rcp45
12,2029,12/23/29,4.105611925,0,0,0,CESM_rcp45
12,2029,12/30/29,4.036377925,0,0,0,CESM_rcp45
1,2030,1/6/30,3.837941392,0,0,0,CESM_rcp45
1,2030,1/13/30,2.88198519,0,0,0.042556073,CESM_rcp45
1,2030,1/20/30,2.469206757,0,0.009121039,0.188634086,CESM_rcp45
1,2030,1/27/30,0.706049431,0.228167423,0.554326171,0.935855218,CESM_rcp45
2,2030,2/3/30,-0.523066779,0.731240792,0.948085894,1,CESM_rcp45
2,2030,2/10/30,-0.296122482,0.621413229,0.987769095,1,CESM_rcp45
2,2030,2/17/30,-0.139386197,0.554302124,0.975559831,1,CESM_rcp45
2,2030,2/24/30,0.056538992,0.417091596,0.951074319,1,CESM_rcp45
3,2030,3/3/30,0.259859674,0.331764659,0.899185349,1,CESM_rcp45
3,2030,3/10/30,0.468187115,0.237324954,0.81670156,1,CESM_rcp45
3,2030,3/17/30,0.748821853,0.112491548,0.603077112,1,CESM_rcp45
3,2030,3/24/30,1.143048137,0.012146425,0.401793151,0.923531825,CESM_rcp45
3,2030,3/31/30,0.823959727,0.100284538,0.621216384,0.960231396,CESM_rcp45
4,2030,4/7/30,0.862038542,0.109409332,0.5724134,0.96939542,CESM_rcp45
4,2030,4/14/30,1.218396117,0.02125943,0.365140537,0.911312381,CESM_rcp45
4,2030,4/21/30,1.565878912,0,0.167241602,0.770805464,CESM_rcp45
4,2030,4/28/30,2.005325265,0,0,0.475026351,CESM_rcp45
5,2030,5/5/30,2.549658365,0,0,0.009139224,CESM_rcp45
5,2030,5/12/30,2.985592425,0,0,0,CESM_rcp45
5,2030,5/19/30,3.691175139,0,0,0,CESM_rcp45
5,2030,5/26/30,4.249560521,0,0,0,CESM_rcp45
6,2030,6/2/30,4.666602914,0,0,0,CESM_rcp45
6,2030,6/9/30,5.251559644,0,0,0,CESM_rcp45
6,2030,6/16/30,5.726605292,0,0,0,CESM_rcp45
6,2030,6/23/30,6.712109132,0,0,0,CESM_rcp45
6,2030,6/30/30,6.84100597,0,0,0,CESM_rcp45
7,2030,7/7/30,6.818154878,0,0,0,CESM_rcp45
7,2030,7/14/30,6.818946386,0,0,0,CESM_rcp45
7,2030,7/21/30,6.824355064,0,0,0,CESM_rcp45
7,2030,7/28/30,6.977986634,0,0,0,CESM_rcp45
8,2030,8/4/30,7.016979934,0,0,0,CESM_rcp45
8,2030,8/11/30,7.061035936,0,0,0,CESM_rcp45
8,2030,8/18/30,6.865155899,0,0,0,CESM_rcp45
8,2030,8/25/30,6.612330956,0,0,0,CESM_rcp45
9,2030,9/1/30,6.30563986,0,0,0,CESM_rcp45
9,2030,9/8/30,6.275144098,0,0,0,CESM_rcp45
9,2030,9/15/30,6.162969387,0,0,0,CESM_rcp45
9,2030,9/22/30,6.092577284,0,0,0,CESM_rcp45
9,2030,9/29/30,5.960925389,0,0,0,CESM_rcp45
10,2030,10/6/30,5.949306652,0,0,0,CESM_rcp45
10,2030,10/13/30,5.914847948,0,0,0,CESM_rcp45
10,2030,10/20/30,5.714256699,0,0,0,CESM_rcp45
10,2030,10/27/30,6.039505217,0,0,0,CESM_rcp45
11,2030,11/3/30,6.093627121,0,0,0,CESM_rcp45
11,2030,11/10/30,5.624704305,0,0,0,CESM_rcp45
11,2030,11/17/30,5.38683117,0,0,0,CESM_rcp45
11,2030,11/24/30,4.924779359,0,0,0,CESM_rcp45
12,2030,12/1/30,4.132456729,0,0,0,CESM_rcp45
12,2030,12/8/30,2.809919469,0,0.003039583,0.112502782,CESM_rcp45
12,2030,12/15/30,2.071770371,0,0.103356892,0.340834184,CESM_rcp45
12,2030,12/22/30,2.014498671,0.009111415,0.091184718,0.359024409,CESM_rcp45
12,2030,12/29/30,2.170926384,0,0.039512833,0.273754469,CESM_rcp45
1,2031,1/5/31,2.197748561,0,0.021274975,0.301142801,CESM_rcp45
1,2031,1/12/31,2.206575684,0,0.012151789,0.298097383,CESM_rcp45
1,2031,1/19/31,2.246972347,0,0.003038762,0.255475358,CESM_rcp45
1,2031,1/26/31,2.26357574,0,0,0.246327226,CESM_rcp45
2,2031,2/2/31,2.267360582,0,0.003035577,0.237189905,CESM_rcp45
2,2031,2/9/31,1.755833378,0,0.124611886,0.645643664,CESM_rcp45
2,2031,2/16/31,1.542136968,0.012146337,0.203706287,0.749407796,CESM_rcp45
2,2031,2/23/31,1.451513391,0.027328627,0.225019885,0.79215934,CESM_rcp45
3,2031,3/2/31,1.804597015,0,0.08205142,0.612077178,CESM_rcp45
3,2031,3/9/31,2.060445801,0,0.027327844,0.444364456,CESM_rcp45
3,2031,3/16/31,2.350356485,0,0,0.212874108,CESM_rcp45
3,2031,3/23/31,2.58755166,0,0,0.063808019,CESM_rcp45
